Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.23,-1.06,2.40,-5.60,7.49,3.10,1.64,-1.39,5.46,6.47
  └─ Profit from operations,1.63,3.43,6.75,1.06,3.71,5.22,-0.27,2.95,6.34,3.28
  └─ Receivables,0.00,-2.31,-0.10,1.57,-2.50,0.64,0.72,0.16,-3.89,1.89
  └─ Inventory,-0.64,-1.85,-3.58,-1.72,-0.11,-1.42,-0.75,1.27,1.62,-1.62
  └─ Payables,0.00,0.91,2.09,-0.83,0.65,0.44,1.31,-3.46,0.60,3.12
  └─ Loans Advances,-0.67,-0.75,-1.02,-5.97,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.37,0.29,0.12,0.61,5.99,-0.48,1.29,-2.35,1.09,0.67
  └─ Working capital changes,-0.94,-3.72,-2.49,-6.34,4.03,-0.82,2.57,-4.38,-0.58,4.06
  └─ Direct taxes,-0.45,-0.77,-1.85,-0.31,-0.26,-1.30,-0.66,0.04,-0.30,-0.87
Cash from Investing Activity,-0.11,-1.21,-1.59,-5.33,-5.15,-2.85,-1.70,-0.69,-8.37,-2.63
  └─ Fixed assets purchased,-0.17,-1.53,-2.12,-5.75,-4.41,-4.09,-1.71,-0.71,-8.45,-1.02
  └─ Fixed assets sold,0.00,0.08,0.26,0.41,0.00,0.00,0.00,0.00,0.00,0.14
  └─ Investments purchased,-0.04,-0.18,0.00,-4.60,0.00,0.00,0.00,0.00,0.00,-0.66
  └─ Investments sold,0.02,0.30,0.20,4.58,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.08,0.11,0.06,0.03,0.00,0.01,0.00,0.02,0.08,0.22
  └─ Other investing items,0.00,0.00,0.00,0.00,-0.76,1.23,0.00,0.00,0.00,-1.31
Cash from Financing Activity,0.25,3.21,-0.85,8.91,-0.74,-1.57,-0.33,3.06,3.11,-3.29
  └─ Proceeds from shares,0.30,3.89,0.00,11.75,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.43,4.37,0.00
  └─ Repayment of borrowings,0.00,0.00,-0.28,0.00,0.00,0.00,0.00,-0.01,0.00,-1.98
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.06,-0.18,-0.63
  └─ Dividends paid,0.00,-0.79,-0.47,-1.78,-0.53,-1.28,0.00,0.00,-0.78,-0.26
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.22,-0.31,-0.24,-0.29,-0.30,-0.42
  └─ Other financing items,-0.05,0.11,-0.10,-1.05,0.02,0.02,0.00,0.00,0.00,0.00
Net Cash Flow,0.38,0.95,-0.04,-2.02,1.60,-1.32,-0.39,0.98,0.20,0.54
  └─ Free Cash Flow,0.06,-2.51,0.54,-10.94,3.08,-0.99,-0.07,-2.10,-2.99,5.59
  └─ CFO/OP,48%,-9%,70%,-1469%,241%,92%,-511%,-48%,99%,257%
