Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,1.45,0.26,1.04,-1.41,-0.22,-0.85,0.00,0.05,-0.09
  └─ Profit from operations,3.03,0.46,1.29,0.64,0.07,-0.18,-0.14,-0.47,-0.04
  └─ Receivables,1.64,1.69,-0.80,-0.17,1.29,0.00,0.00,0.00,0.00
  └─ Inventory,0.24,-0.42,0.52,0.34,0.59,0.00,0.00,0.00,0.00
  └─ Payables,-2.09,-0.41,0.05,-0.10,-0.31,0.01,-0.01,0.01,0.23
  └─ Loans Advances,-0.47,0.00,0.00,-2.22,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.14,-0.53,0.02,0.15,-1.84,-0.68,0.15,0.51,-0.28
  └─ Working capital changes,-0.81,0.33,-0.21,-2.00,-0.27,-0.67,0.14,0.52,-0.05
  └─ Direct taxes,-0.77,-0.52,-0.04,-0.04,-0.02,0.00,0.00,0.00,0.00
Cash from Investing Activity,0.01,0.20,-0.12,0.04,0.97,0.00,0.00,0.00,0.00
  └─ Fixed assets purchased,-5.64,-1.85,-0.26,-0.11,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,2.05,0.14,0.17,0.96,0.00,0.00,0.00,0.00
  └─ Capital WIP,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00
  └─ Other investing items,5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-1.54,-0.03,0.03,-0.09,-0.05,-0.01,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.01,-0.03,-0.05,-0.04,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.59,-0.01,-0.08,-0.07,-0.01,-0.01,0.00,0.00,0.00
  └─ Other financing items,-0.95,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.08,0.44,0.95,-1.45,0.69,-0.86,0.00,0.05,-0.09
  └─ Free Cash Flow,-4.19,0.46,0.92,-1.36,0.74,-0.85,0.00,0.05,-0.09
  └─ CFO/OP,73%,150%,115%,-217%,2000%,472%,0%,-11%,18%
