Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2264,-2809,-1468,-7926,-9317,-2075,-8848,-5571,-27105,-35683,-32413,-30021
  └─ Profit from operations,2897,3336,3628,4365,5632,6942,7691,7940,10017,14787,19994,23840
  └─ Receivables,1753,3017,0,-41,29,15,-33,-62,-41,-210,92,-208
  └─ Payables,0,0,0,101,59,-46,163,206,388,389,159,627
  └─ Loans Advances,-4812,-6976,-7507,-9338,-11860,-8040,-11766,-9185,-31515,-40966,-42071,-45121
  └─ Other WC items,24,191,4779,99,1167,4128,-15,234,-33,-74,2270,6034
  └─ Working capital changes,-3034,-3768,-2728,-9178,-10605,-3943,-11651,-8808,-31201,-40861,-39550,-38667
  └─ Interest paid,-1877,-1985,-1902,-2522,-3613,-4498,-4190,-3857,-5018,-8301,-11316,-14228
  └─ Direct taxes,-271,-400,-480,-592,-732,-576,-699,-847,-903,-1308,-1541,-1781
  └─ Other operating items,22,7,15,0,0,0,0,0,0,0,0,814
Cash from Investing Activity,-40,-137,-222,-60,-11,-54,-1746,1640,-2148,-2855,-2948,-2554
  └─ Fixed assets purchased,-31,-77,-58,-69,-77,-72,-33,-73,-189,-1076,-200,-265
  └─ Fixed assets sold,1,1,1,1,3,1,2,2,2,5,13,23
  └─ Capital WIP,0,0,0,0,0,0,0,-23,0,0,0,0
  └─ Investments purchased,-26258,-12236,-28260,-21544,0,0,-19230,-42113,-141724,-196289,-199692,-161334
  └─ Investments sold,26272,12245,28094,0,63,16,17689,42128,140249,195956,197549,161325
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,-460,-7,0,0,0
  └─ Other investing items,-24,-70,2,21551,-0,0,-174,2178,-478,-1450,-618,-2304
Cash from Financing Activity,1819,3031,1692,8009,12191,2452,8707,5150,27466,38471,39795,35610
  └─ Proceeds from shares,507,3,3,2,2,1196,9,23,24,2009,48,1468
  └─ Proceeds from debentures,2712,2631,7418,0,17086,19405,18761,9501,23258,26793,23665,0
  └─ Redemption of debentures,-1882,-1753,-1740,0,-17365,-26094,-13752,-8434,-17192,-21948,-18544,0
  └─ Proceeds from borrowings,4500,5229,4159,0,30672,45364,48484,25751,84719,117664,137086,161825
  └─ Repayment of borrowings,-471,0,-545,0,-18192,-34228,-44638,-21472,-63120,-85790,-102158,-127361
  └─ Proceeds from deposits,0,0,0,64,111,0,0,0,0,0,0,0
  └─ Dividends paid,-63,-67,-103,-122,-122,-200,-107,-164,-164,-167,-168,-170
  └─ Financial liabilities,0,0,0,0,0,-49,-50,-55,-58,-90,-134,-153
  └─ Other financing items,-3485,-3012,-7499,8064,0,-2942,0,0,0,0,0,0
Net Cash Flow,-485,85,2,22,2862,323,-1888,1218,-1787,-66,4434,3035
  └─ Free Cash Flow,-2294,-2885,-1525,-7994,-9391,-2145,-8880,-5665,-27293,-36754,-32600,-30263
  └─ CFO/OP,-75%,-82%,-29%,-179%,-157%,-24%,-122%,-65%,-283%,-249%,-169%,-133%
