Metric,Mar 2010,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2012
Cash from Operating Activity,0.36,-2.24,-1.14,-3.16,-0.74,-2.96,-0.43,0.11,-0.80,,
  └─ Profit from operations,-0.12,-0.08,-0.20,-0.43,0.00,0.19,-0.13,-0.07,0.04,,-0.23
  └─ Receivables,0.48,-2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Payables,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Other WC items,0.00,0.00,-0.50,-3.17,-0.58,-2.52,-0.24,0.15,-0.79,,1.52
  └─ Working capital changes,0.48,-2.49,-0.50,-3.17,-0.58,-2.52,-0.24,0.15,-0.79,,1.52
  └─ Direct taxes,0.00,0.00,-0.03,-0.02,-0.02,-0.04,-0.06,-0.02,-0.04,,0.00
  └─ Other operating items,0.00,0.00,-0.41,0.46,-0.14,-0.59,0.00,0.04,0.00,,0.00
  └─ Exceptional CF items,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.49
Cash from Investing Activity,-0.20,2.24,1.40,3.06,0.30,3.30,0.58,-0.34,0.06,,
  └─ Investments purchased,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,-0.51,-0.07,,0.00
  └─ Investments sold,0.00,2.15,1.00,2.54,0.25,3.31,0.27,0.00,0.00,,-2.14
  └─ Investment income,0.01,0.01,0.19,0.00,0.00,-0.01,0.00,0.15,0.11,,0.06
  └─ Interest received,0.12,0.06,0.21,0.44,0.00,0.00,0.03,0.00,0.01,,0.15
  └─ Dividends received,0.00,0.00,0.00,0.03,0.05,0.00,0.28,0.01,0.01,,0.00
  └─ Other investing items,0.00,0.02,0.00,0.05,0.00,0.00,0.00,0.00,0.00,,0.02
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.81,-0.47,,
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,,0.00
Net Cash Flow,0.16,0.00,0.26,-0.10,-0.08,0.33,0.16,0.57,-1.21,,
  └─ Free Cash Flow,0.36,-2.24,-1.14,-3.16,-0.74,-2.96,-0.43,0.11,-0.80,,
  └─ CFO/OP,3600%,,-617%,-2093%,-1200%,-1537%,-195%,130%,-345%,,
