Metric,Mar 2014
Cash from Operating Activity,0.84
  └─ Profit from operations,0.80
  └─ Other WC items,0.19
  └─ Working capital changes,0.19
  └─ Direct taxes,-0.15
Cash from Investing Activity,-0.98
  └─ Fixed assets purchased,-0.99
  └─ Fixed assets sold,0.11
  └─ Other investing items,-0.10
Cash from Financing Activity,0.66
  └─ Proceeds from borrowings,0.94
  └─ Repayment of borrowings,-0.28
Net Cash Flow,0.52
  └─ Free Cash Flow,-0.04
  └─ CFO/OP,58%
