Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,54,165,98,15,-27,90,211,-116,185,156,59,45
  └─ Profit from operations,139,134,149,157,152,115,261,270,94,118,131,113
  └─ Receivables,-20,9,-38,-141,-45,145,-114,-182,112,-55,-24,-66
  └─ Inventory,-53,61,7,-37,-50,-85,77,-192,97,63,-24,1
  └─ Payables,-0,-6,14,65,-16,-12,29,58,-86,19,-2,22
  └─ Loans Advances,-2,2,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Other WC items,23,4,5,17,-7,-28,2,-17,-15,32,2,-6
  └─ Working capital changes,-54,70,-12,-96,-118,19,-7,-334,108,59,-47,-48
  └─ Direct taxes,-31,-40,-39,-45,-61,-44,-44,-52,-17,-21,-25,-20
Cash from Investing Activity,-20,-27,-19,-17,-20,-15,-137,-34,-24,-79,-10,-39
  └─ Fixed assets purchased,-22,-28,-20,-17,-24,-18,-23,-37,-30,-10,-8,-8
  └─ Fixed assets sold,0,0,0,0,0,4,0,1,4,0,0,0
  └─ Investments purchased,0,0,0,0,0,0,0,0,0,0,-26,0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,10
  └─ Interest received,1,0,1,1,1,1,2,7,6,14,17,19
  └─ Other investing items,0,0,-0,-1,3,-2,-116,-5,-3,-84,6,-61
Cash from Financing Activity,-33,-135,-75,-3,48,-81,-72,151,-158,-68,-43,-22
  └─ Proceeds from borrowings,25.69,1.94,0.00,34.99,96.28,5.87,9.35,215.20,0.00,0.00,7.49,26.06
  └─ Repayment of borrowings,-11.78,-65.82,-64.15,-3.50,-1.40,-37.23,-43.00,-5.66,-110.35,-21.96,-4.64,-3.89
  └─ Interest paid fin,-23.79,-18.96,-10.61,-8.06,-18.49,-17.56,-10.69,-16.22,-21.88,-19.77,-19.04,-18.10
  └─ Dividends paid,-23.25,-52.65,0.00,0.00,0.00,0.00,-23.86,-39.76,-23.86,-23.86,-23.86,-23.86
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-3.42,-3.54,-2.72,-2.28,-2.38,-2.54,-2.62
  └─ Other financing items,0.00,0.00,0.00,-26.32,-28.76,-28.76,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1,2,4,-5,1,-6,2,1,2,8,6,-17
  └─ Free Cash Flow,33,137,78,-2,-51,76,188,-153,158,146,51,37
  └─ CFO/OP,62%,155%,98%,39%,22%,118%,99%,-24%,225%,150%,64%,57%
