Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,14,10,-1,-10,21,50,22
  └─ Profit from operations,13.97,11.26,3.96,-5.59,15.37,43.74,35.69
  └─ Receivables,4.37,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inventory,0.10,-0.44,-1.18,-0.88,-0.04,-2.25,-6.39
  └─ Payables,0.47,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.25,2.22,-6.92,-3.15,6.83,10.36,-5.07
  └─ Working capital changes,4.70,1.78,-8.10,-4.02,6.78,8.11,-11.47
  └─ Direct taxes,-4.17,-2.56,2.66,-0.81,-0.99,-2.15,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,-2.53
Cash from Investing Activity,-5,-11,-43,-16,-9,-22,-22
  └─ Fixed assets purchased,-1.12,-7.33,-62.80,-16.04,-8.59,-3.52,-6.83
  └─ Fixed assets sold,0.73,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-5.37,-3.99,0.00,0.00,-0.21,-18.51,-14.94
  └─ Investments sold,0.00,0.00,19.36,0.00,0.00,0.00,0.00
  └─ Investment income,0.19,0.45,0.00,0.00,0.00,0.00,0.01
  └─ Interest received,0.02,0.05,0.06,0.00,0.00,0.02,0.00
  └─ Dividends received,0.90,0.01,0.01,0.01,0.01,0.01,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.06,0.00,0.00
Cash from Financing Activity,-9,0,44,29,-14,-25,-1
  └─ Proceeds from shares,0.00,0.00,0.00,49.37,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,2.44,46.89,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-9.43,-2.00,0.00,-14.54,-11.08,-23.71,0.00
  └─ Interest paid fin,0.00,-0.01,-0.44,-3.37,-3.16,-1.46,-0.08
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,-1.24
  └─ Other financing items,0.00,-0.07,-2.00,-2.26,-0.19,0.00,0.00
Net Cash Flow,0,0,-0,3,-2,3,-1
  └─ Free Cash Flow,14,3,-64,-26,13,46,15
  └─ CFO/OP,134%,116%,-105%,172%,144%,119%,61%
