Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,36,64,116,-1,160,176,444
  └─ Profit from operations,232,210,292,335,449,452,447
  └─ Receivables,-2,-16,-20,-23,-43,2,19
  └─ Inventory,-74,-80,-132,-160,-196,-273,-19
  └─ Payables,-30,1,28,-11,18,61,10
  └─ Loans Advances,-3,-3,-0,0,-0,-0,-0
  └─ Other WC items,-44,-28,-14,-94,2,-6,30
  └─ Working capital changes,-153,-126,-139,-287,-219,-216,39
  └─ Direct taxes,-43,-20,-38,-49,-70,-61,-43
Cash from Investing Activity,-70,-60,-68,-301,-117,-332,-125
  └─ Fixed assets purchased,-69,-54,-68,-247,-174,-335,-134
  └─ Fixed assets sold,5,0,0,0,0,0,1
  └─ Interest received,0,0,0,1,10,4,1
  └─ Other investing items,-6,-6,-0,-55,47,-1,7
Cash from Financing Activity,71,-56,-49,470,-161,101,-299
  └─ Proceeds from shares,0,0,0,465,0,0,0
  └─ Proceeds from borrowings,154,38,58,212,25,303,28
  └─ Repayment of borrowings,-10,-10,-12,-79,-39,-32,-121
  └─ Interest paid fin,-61,-70,-81,-102,-116,-132,-157
  └─ Financial liabilities,-11,-13,-14,-26,-30,-38,-49
Net Cash Flow,36,-52,-1,169,-118,-55,19
  └─ Free Cash Flow,-28,10,48,-247,-14,-159,310
  └─ CFO/OP,35%,41%,53%,14%,51%,52%,111%
