Metric,Mar 2024
Cash from Operating Activity,3.29
  └─ Profit from operations,3.24
  └─ Receivables,-0.52
  └─ Inventory,-0.10
  └─ Payables,-0.30
  └─ Loans Advances,-1.01
  └─ Other WC items,2.27
  └─ Working capital changes,0.34
  └─ Direct taxes,-0.28
Cash from Investing Activity,-3.02
  └─ Fixed assets purchased,-0.02
  └─ Investments purchased,-3.00
Cash from Financing Activity,-0.10
  └─ Repayment of borrowings,-0.10
Net Cash Flow,0.17
  └─ Free Cash Flow,3.27
  └─ CFO/OP,109%
