Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,177,12,188,70,87,222,248,223,309,365,425,314
  └─ Profit from operations,167,165,157,97,163,156,229,277,338,516,569,542
  └─ Receivables,-14,-56,82,-45,83,-21,65,78,62,-113,-171,-110
  └─ Inventory,12,-18,58,16,-34,13,56,-11,-9,38,-11,-62
  └─ Payables,21,27,-62,22,-45,113,-92,-151,-53,2,93,10
  └─ Other WC items,-19,-74,-41,-20,-72,-35,-11,62,37,30,73,45
  └─ Working capital changes,-1,-122,37,-27,-69,70,18,-22,37,-43,-16,-117
  └─ Interest paid,34,0,0,0,0,0,0,0,0,0,0,0
  └─ Direct taxes,-22,-31,-6,1,-7,-4,0,-31,-66,-108,-127,-111
Cash from Investing Activity,0,7,-7,-51,40,-25,-19,15,-166,-279,-309,-182
  └─ Fixed assets purchased,-17,-24,-11,-30,-45,-14,-4,-22,-47,-31,-66,-120
  └─ Fixed assets sold,16,27,2,11,61,0,1,8,1,6,2,23
  └─ Investments purchased,-1,-0,-1,0,0,0,0,0,-19,-212,-583,-830
  └─ Investments sold,1,2,1,0,0,1,1,0,0,10,392,665
  └─ Interest received,1,1,2,1,7,1,2,2,3,16,31,49
  └─ Dividends received,1,0,0,0,0,1,0,0,1,1,1,1
  └─ Other investing items,0,0,-1,-35,16,-16,-20,26,-104,-68,-86,30
Cash from Financing Activity,-168,-5,-134,-64,-118,-176,-210,-250,-145,-58,-67,-122
  └─ Proceeds from borrowings,0,84,0,124,100,0,0,0,0,0,3,0
  └─ Repayment of borrowings,0,0,-14,0,-142,-128,-148,-191,-112,-4,0,-3
  └─ Interest paid fin,-81,-74,-75,-65,-73,-76,-56,-46,-14,-9,-5,-3
  └─ Dividends paid,-12,-14,-14,-6,-3,-3,-0,-5,-16,-34,-34,-45
  └─ Financial liabilities,0,0,0,0,0,-5,-7,-9,-4,-12,-32,-70
  └─ Other financing items,-75,0,-32,-117,0,36,0,0,0,0,0,0
Net Cash Flow,9,14,47,-44,9,21,19,-12,-2,27,49,10
  └─ Free Cash Flow,177,16,180,52,103,209,245,209,263,339,361,218
  └─ CFO/OP,113%,25%,111%,55%,67%,160%,133%,101%,110%,100%,101%,81%
