Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-6,22,-4,42,-59,17
  └─ Profit from operations,9.14,9.48,8.96,11.19,21.46,18.61
  └─ Receivables,14.57,3.30,8.47,-17.89,-31.70,0.08
  └─ Payables,-50.36,17.28,-21.11,52.68,-26.08,11.24
  └─ Loans Advances,2.38,-20.92,6.33,10.81,-0.95,-8.25
  └─ Operating investments,0.25,-0.17,0.00,0.76,-7.00,11.40
  └─ Other WC items,20.20,15.30,-3.90,-11.74,-9.58,-9.86
  └─ Working capital changes,-12.95,14.79,-10.22,34.63,-75.31,4.61
  └─ Direct taxes,-2.13,-2.59,-2.33,-3.98,-5.61,-6.30
Cash from Investing Activity,-29,36,-12,-78,81,-35
  └─ Fixed assets purchased,-7.11,-0.29,-0.23,-2.29,-1.02,-0.51
  └─ Fixed assets sold,0.00,0.08,0.09,0.00,0.05,0.00
  └─ Investments purchased,-27.17,-0.15,-12.71,-75.73,0.00,-34.61
  └─ Investments sold,3.77,34.92,0.00,0.00,82.00,0.00
  └─ Investment income,1.16,1.64,1.03,0.00,0.00,0.00
  └─ Dividends received,0.09,0.08,0.14,0.06,0.05,0.10
  └─ Other investing items,0.05,0.04,0.06,0.06,0.02,0.03
Cash from Financing Activity,4,10,-7,60,24,25
  └─ Proceeds from shares,0.00,0.00,0.00,38.23,0.00,0.10
  └─ Proceeds from borrowings,5.24,10.20,10.78,15.61,19.70,11.13
  └─ Repayment of borrowings,0.00,-1.80,-20.35,0.00,0.00,-5.00
  └─ Interest paid fin,-1.87,-1.67,-1.38,-1.64,-4.62,9.22
  └─ Application money refund,0.00,0.00,0.00,0.00,0.00,8.12
  └─ Other financing items,0.71,3.63,4.05,7.75,9.19,1.61
Net Cash Flow,-31,68,-22,24,46,7
  └─ Free Cash Flow,-13,21,-4,40,-60,16
  └─ CFO/OP,-39%,191%,-8%,242%,-193%,116%
