Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,2.24,1.23,5.55,2.25,6.48,3.36,1.98,-0.96,-2.34,-1.52,-2.32
  └─ Profit from operations,7.72,3.06,1.69,1.49,0.56,0.24,2.45,2.64,-1.16,-0.41,1.16
  └─ Receivables,0.73,-3.81,3.68,-0.59,0.52,1.11,-2.06,0.09,-1.43,-13.19,3.80
  └─ Inventory,-2.40,-1.15,-0.16,0.11,4.18,0.15,-0.89,-1.35,-0.32,-2.09,1.67
  └─ Payables,-2.45,3.52,0.74,1.03,0.85,-0.18,2.46,-2.41,0.50,15.63,-8.47
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,-1.53,-0.62
  └─ Other WC items,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,-0.21,-0.03,0.15
  └─ Working capital changes,-4.12,-1.44,4.26,0.55,5.57,1.08,-0.49,-3.67,-1.14,-1.21,-3.48
  └─ Interest paid,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00
  └─ Direct taxes,-1.36,-0.39,-0.40,0.21,0.35,-0.04,0.02,0.07,-0.04,0.11,0.00
Cash from Investing Activity,-3.89,-0.82,-0.80,0.44,0.49,3.05,0.59,-0.09,0.04,-0.70,-3.89
  └─ Fixed assets purchased,-4.15,-2.13,-1.95,-0.12,-0.06,-0.20,-0.22,-0.13,0.00,-0.41,-0.64
  └─ Fixed assets sold,0.02,0.71,0.03,0.00,0.06,2.50,0.51,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,-0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.22,0.53,0.41,0.00,0.50,0.00,0.00,0.00,0.00,0.13
  └─ Interest received,0.24,0.36,0.19,0.20,0.16,0.17,0.21,0.24,0.16,0.16,0.29
  └─ Dividends received,0.05,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.01,0.63,0.40,-0.05,0.33,0.08,0.08,-0.20,-0.11,-0.45,-3.67
Cash from Financing Activity,1.69,-0.52,-4.75,-2.68,-6.90,-6.47,-2.57,1.01,2.34,2.19,6.18
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,2.45,6.31
  └─ Proceeds from borrowings,3.81,1.94,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-0.02,0.00,-2.07,-0.03,0.00,0.00,0.00,0.00,-0.08,-0.14,0.00
  └─ Interest paid fin,-2.10,-1.85,-2.07,-2.70,-2.43,-1.97,-1.64,-1.65,0.00,0.00,0.00
  └─ Dividends paid,0.00,-0.52,-0.52,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00
  └─ Other financing items,0.00,-0.09,-0.09,0.00,-4.47,-4.50,-0.93,2.66,0.00,-0.11,-0.13
Net Cash Flow,0.04,-0.11,0.00,0.01,0.07,-0.06,0.01,-0.04,0.04,-0.03,-0.03
  └─ Free Cash Flow,-1.89,-0.19,3.63,2.13,6.48,5.66,2.27,-1.09,-2.34,-1.93,-2.96
  └─ CFO/OP,93%,116%,293%,153%,-1703%,2429%,98%,-47%,-3833%,-906%,-195%
