Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.62,1.58,5.28,3.31,-17.08,8.46
  └─ Profit from operations,3.17,2.74,4.68,12.81,9.33,-0.38
  └─ Receivables,-9.08,1.87,-1.40,-16.68,-11.42,11.20
  └─ Inventory,-0.78,-1.62,-0.90,-5.66,-1.44,-2.66
  └─ Payables,8.60,-1.92,4.75,2.95,-6.38,2.60
  └─ Loans Advances,-2.61,-0.02,-2.85,0.74,-2.65,-2.16
  └─ Operating borrowings,0.00,0.00,2.69,7.85,-1.71,0.00
  └─ Other WC items,3.31,1.48,-1.58,3.45,-1.13,1.08
  └─ Working capital changes,-0.56,-0.20,0.71,-7.34,-24.74,10.07
  └─ Direct taxes,0.01,-0.96,-0.11,-2.15,-1.67,-1.23
Cash from Investing Activity,-4.47,-5.85,-1.35,-0.98,-1.73,-3.90
  └─ Fixed assets purchased,-4.47,-5.86,-1.64,-1.08,-1.55,-4.15
  └─ Fixed assets sold,0.00,0.00,0.00,0.01,0.00,0.06
  └─ Interest received,0.00,0.01,0.00,0.00,0.00,0.19
  └─ Other investing items,0.00,0.00,0.29,0.10,-0.18,0.00
Cash from Financing Activity,1.74,4.57,-3.73,-1.95,22.42,-5.64
  └─ Proceeds from borrowings,2.00,5.23,0.00,0.39,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-2.08,0.00,-2.70,-3.44
  └─ Interest paid fin,-0.26,-0.66,-1.65,-2.34,-2.36,-1.82
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-0.39
  └─ Other financing items,0.00,0.00,0.00,0.00,27.48,0.00
Net Cash Flow,-0.11,0.30,0.20,0.38,3.61,-1.09
  └─ Free Cash Flow,-1.85,-4.28,3.64,2.24,-18.63,4.37
  └─ CFO/OP,84%,93%,117%,44%,-159%,-1538%
