Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2016,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2008
Cash from Operating Activity,-6.90,-0.00,6.72,-47.96,31.77,,-14.62,-0.65,6.26,6.82,8.87,-85.79,
  └─ Profit from operations,-19,0,19,-10,-4,,7,0,7,18,12,4,-35
  └─ Receivables,18,0,-3,5,-5,,-0,3,-1,-8,-2,-1,4
  └─ Inventory,14,0,1,-1,1,,-3,-0,1,-0,-0,-3,21
  └─ Payables,-61,0,2,1,-4,,1,-6,2,-1,4,1,-15
  └─ Loans Advances,41,0,-35,-32,12,,-56,0,0,0,0,0,16
  └─ Other WC items,0,0,45,-10,32,,36,3,-3,-2,-4,-87,0
  └─ Working capital changes,13,0,11,-38,36,,-22,-1,-0,-11,-3,-90,26
  └─ Direct taxes,-1,0,0,-0,0,,-0,0,0,0,0,0,-3
  └─ Advance tax,0,0,-0,0,0,,0,0,0,0,0,0,0
  └─ Exceptional CF items,0,0,-23,0,0,,0,0,0,0,0,0,0
Cash from Investing Activity,0.50,-0.00,158.67,112.26,-133.59,,8.15,3.63,4.29,-7.80,-11.22,-0.91,
  └─ Fixed assets purchased,-3.59,0.00,-0.45,-0.26,-232.56,,0.00,-0.23,-4.42,-6.25,-0.64,-0.30,-2.84
  └─ Fixed assets sold,1.99,0.00,158.45,112.31,98.73,,13.42,0.00,0.17,0.28,48.51,0.00,0.08
  └─ Interest received,2.10,0.00,0.67,0.20,0.00,,0.21,0.06,0.13,0.12,0.06,0.02,5.64
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,,0.00,10.31,8.42,0.00,9.16,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,,-5.48,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inter corporate deposits,0.00,0.00,0.00,0.00,0.00,,0.00,-6.95,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.24,,0.00,0.43,-0.01,-1.95,-68.31,-0.64,0.00
Cash from Financing Activity,16.58,-0.00,-168.65,-62.93,103.26,,5.64,-3.89,-10.17,6.16,-2.49,86.56,
  └─ Proceeds from shares,70,0,1,0,126,,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,35,0,,7,0,0,7,0,98,25
  └─ Repayment of borrowings,-40,0,-142,-94,-25,,0,-2,-9,0,-0,-10,0
  └─ Interest paid fin,-14,0,-25,-5,11,,-1,-2,-2,-1,-2,-1,-14
  └─ Other financing items,0,0,-3,0,-9,,0,0,0,-0,-0,0,0
Net Cash Flow,10.18,-0.00,-3.26,1.37,1.44,,-0.83,-0.91,0.38,5.18,-4.84,-0.14,
  └─ Free Cash Flow,-8.50,-0.00,164.72,64.09,-102.06,,-1.20,-0.88,2.01,0.85,56.74,-86.09,
  └─ CFO/OP,28%,-0%,-88%,488%,-604%,,1669%,-500%,106%,48%,71%,1780%,
