Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,78,112,68,-112,-328,20,33,-260,-85,14,-7,4
  └─ Profit from operations,113,179,193,33,-51,-29,117,102,-44,112,303,219
  └─ Receivables,-15,-59,-122,-99,-198,63,95,-277,-124,-5,-39,-21
  └─ Inventory,-4,-23,-51,-96,-66,-58,-142,-62,-25,-79,-252,14
  └─ Payables,2,46,77,48,-1,48,-23,-15,119,-7,-2,-201
  └─ Working capital changes,-16,-36,-96,-147,-265,54,-70,-354,-29,-92,-294,-208
  └─ Direct taxes,-18,-31,-28,1,-12,-4,-14,-8,-12,-6,-16,-8
Cash from Investing Activity,-52,-85,-132,1648,-286,-36,-66,100,241,63,-242,192
  └─ Fixed assets purchased,-79,-162,-150,-160,-194,-386,-288,-127,-44,-23,-137,-123
  └─ Fixed assets sold,4,21,3,1,3,6,0,0,6,9,2,283
  └─ Investments purchased,-28,27,-0,-874,-147,0,0,0,0,0,0,0
  └─ Investments sold,0,3,1,0,0,296,187,204,237,65,1,4
  └─ Interest received,9,5,3,3,35,45,29,15,1,1,2,6
  └─ Dividends received,0,0,0,18,11,2,0,10,0,0,0,0
  └─ Inter corporate deposits,41,20,12,3,-5,0,0,0,0,0,0,0
  └─ Other investing items,0,0,0,2657,12,2,5,-2,41,11,-110,23
Cash from Financing Activity,-51,-33,59,-881,-2,-62,-121,191,-81,-106,184,2
  └─ Proceeds from shares,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,49,0,0,239,0,0,235,75
  └─ Repayment of borrowings,-5,2,-23,0,-0,-17,-83,-10,-33,-78,-26,-42
  └─ Interest paid fin,-3,-3,-3,-8,-9,-7,-4,-5,-16,-22,-20,-25
  └─ Dividends paid,-36,-43,-1,-33,-42,-34,-29,-28,-28,-0,-0,-0
  └─ Financial liabilities,0,0,0,0,0,-5,-5,-5,-3,-5,-6,-6
  └─ Other financing items,-8,10,86,-840,0,0,0,0,0,0,0,0
Net Cash Flow,-25,-7,-4,655,-616,-78,-154,32,75,-29,-65,198
  └─ Free Cash Flow,4,-28,-79,-271,-519,-360,-254,-386,-123,0,-142,163
  └─ CFO/OP,95%,87%,-237%,89%,424%,-49%,52%,-350%,160%,23%,4%,6%
