Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-4,5,8,5,3,15,-27
  └─ Profit from operations,9.76,15.36,9.26,6.37,8.60,9.41,7.50
  └─ Receivables,-10.49,-9.09,1.12,-11.66,2.76,25.80,-6.86
  └─ Inventory,-19.58,6.43,-3.69,7.85,-13.38,-5.70,-10.78
  └─ Payables,12.46,-9.19,6.41,-1.52,10.48,-14.15,-2.56
  └─ Loans Advances,5.34,2.60,0.61,0.00,-4.91,3.41,-12.50
  └─ Operating borrowings,0.00,0.00,-1.95,1.00,0.00,0.00,0.00
  └─ Other WC items,0.42,2.13,-1.20,3.80,0.62,-2.68,0.30
  └─ Working capital changes,-11.85,-7.12,1.30,-0.52,-4.43,6.67,-32.40
  └─ Direct taxes,-1.80,-3.26,-3.06,-0.72,-0.87,-1.10,-1.98
Cash from Investing Activity,-3,-10,-1,-1,-1,-0,4
  └─ Fixed assets purchased,-2.13,-0.39,-1.37,-0.97,-0.25,-0.69,-0.12
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.04,3.22
  └─ Investments purchased,0.00,-9.30,-0.14,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.35
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.14,0.35
  └─ Other investing items,-0.68,-0.14,0.27,0.00,-0.49,0.05,0.00
Cash from Financing Activity,7,5,-5,-6,33,-50,23
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,36.21
  └─ Proceeds from borrowings,2.12,1.40,0.00,0.59,37.06,2.51,0.00
  └─ Repayment of borrowings,0.00,0.00,-1.42,-3.30,0.00,-48.53,-10.84
  └─ Interest paid fin,-3.15,-3.54,-3.58,-3.77,-4.16,-4.16,-2.23
  └─ Other financing items,8.41,7.58,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1,1,1,-2,35,-36,0
  └─ Free Cash Flow,-6,5,6,4,3,14,-24
  └─ CFO/OP,-22%,55%,119%,97%,51%,205%,9960%
