Metric,Mar 2015,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-102,-97,-83,-282,-364,29,-1568,-299,9,-183,41
  └─ Profit from operations,-42,-112,-16,-280,-301,-59,-288,-115,159,325,709
  └─ Receivables,-12,-13,-52,-17,-49,7,-193,-320,20,-453,-852
  └─ Payables,10,-8,22,64,7,-15,96,110,-6,19,103
  └─ Loans Advances,0,0,-2,-4,-2,0,-0,-13,-1,5,-0
  └─ Other WC items,-53,39,15,-10,20,47,-1159,89,36,38,117
  └─ Working capital changes,-55,19,-16,33,-24,39,-1256,-134,48,-391,-633
  └─ Interest paid,-5,-4,0,0,0,0,0,0,0,0,0
  └─ Direct taxes,0,0,-27,-35,-39,48,-24,-50,-199,-117,-35
  └─ Exceptional CF items,0,0,-24,0,0,0,0,0,0,0,0
Cash from Investing Activity,-15,-244,-434,375,79,-1202,-2125,46,301,491,214
  └─ Fixed assets purchased,-27,-512,-14,-35,-32,-6,-33,-66,-63,-97,-80
  └─ Fixed assets sold,7,304,0,0,0,1,2,2,0,1,2
  └─ Investments purchased,0,0,-649,-125,-2273,-2110,-1610,-1546,-3474,-4640,-6397
  └─ Investments sold,0,0,227,684,2465,1998,1374,1346,2773,3896,5921
  └─ Interest received,5,4,1,1,9,35,101,220,195,420,284
  └─ Investment in group cos,0,0,0,0,0,0,0,-13,0,0,0
  └─ Other investing items,-0,-40,0,-150,-90,-1120,-1960,104,870,912,484
Cash from Financing Activity,119,315,513,-23,1031,759,3621,-42,-57,-73,-81
  └─ Proceeds from shares,118.96,314.66,512.73,0.00,1059.41,780.91,3645.34,0.12,0.34,1.61,2.74
  └─ Interest paid fin,0.00,0.00,0.00,-7.46,-10.45,-11.50,-13.49,-20.83,-25.99,-33.23,-36.81
  └─ Financial liabilities,0.00,0.00,0.00,-15.93,-17.65,-10.60,-10.43,-21.79,-31.18,-41.02,-47.12
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.05
Net Cash Flow,2,-27,-5,69,746,-415,-71,-295,253,236,174
  └─ Free Cash Flow,-121,-305,-97,-317,-396,24,-1599,-363,-55,-280,-36
  └─ CFO/OP,143%,68%,107%,73%,102%,12%,171%,38%,-110%,-70%,15%
