Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.56,1.63,-1.74,-1.51,-4.78,-1.27,2.25
  └─ Profit from operations,0.11,-0.17,-0.55,0.07,1.26,3.09,1.64
  └─ Receivables,-0.74,1.19,-0.39,-1.21,-5.74,-5.73,4.15
  └─ Inventory,0.12,0.22,-1.15,0.64,-2.83,-2.49,-2.28
  └─ Payables,0.59,0.75,0.48,0.00,1.02,5.84,-3.99
  └─ Other WC items,-1.62,-0.35,-0.11,-1.01,1.47,-1.67,2.72
  └─ Working capital changes,-1.65,1.81,-1.18,-1.59,-6.08,-4.05,0.60
  └─ Direct taxes,-0.02,0.00,-0.01,0.00,0.00,0.00,0.00
  └─ Other operating items,0.00,0.00,0.00,0.01,0.04,-0.31,0.01
Cash from Investing Activity,-0.01,-4.11,-2.04,-1.45,-4.71,-0.49,-1.78
  └─ Fixed assets purchased,-0.01,-4.11,-2.04,-1.45,-4.71,-0.49,-1.78
Cash from Financing Activity,1.58,2.42,3.78,2.99,9.51,1.90,-0.10
  └─ Proceeds from shares,0.02,0.00,4.41,0.00,0.00,4.30,0.00
  └─ Proceeds from borrowings,1.57,2.27,0.00,3.00,10.31,0.00,1.43
  └─ Repayment of borrowings,0.00,0.00,-0.30,0.00,0.00,-0.70,0.00
  └─ Interest paid fin,0.00,0.00,0.00,-0.01,-0.80,-1.71,-1.54
  └─ Dividends paid,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.16,-0.32,0.00,0.00,0.00,0.00
Net Cash Flow,0.02,-0.05,0.00,0.03,0.02,0.13,0.36
  └─ Free Cash Flow,-1.57,-2.48,-3.78,-2.96,-9.49,-1.76,0.47
  └─ CFO/OP,-1540%,-858%,270%,-2517%,-382%,-55%,326%
