Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-3.17,-8.53,-0.07,0.00,-1.45,0.00,-2.19,1.36,-37.44,49.35
  └─ Profit from operations,-0,-4,-0,-0,-0,-0,-2,-0,-0,0
  └─ Receivables,-1,-1,-0,0,-0,0,0,0,5,-2
  └─ Inventory,1,1,0,0,0,0,0,0,0,0
  └─ Payables,-3,0,0,0,0,0,0,0,-0,1
  └─ Loans Advances,0,-0,-0,0,-4,0,0,-0,-0,0
  └─ Other WC items,0,-4,-0,0,3,-0,-0,2,-42,50
  └─ Working capital changes,-3,-4,0,0,-1,0,0,2,-37,49
Cash from Investing Activity,4.72,7.05,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00
  └─ Investments sold,4.68,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00
  └─ Dividends received,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.72,-49.35
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.72,-49.50
Net Cash Flow,1.55,-1.48,-0.07,0.00,-1.45,0.00,-2.19,1.42,-1.60,0.00
  └─ Free Cash Flow,-3.17,-8.53,-0.07,0.00,-1.45,0.00,-2.19,1.42,-37.44,49.35
  └─ CFO/OP,881%,4062%,44%,0%,337%,0%,1153%,-504%,7341%,29029%
