Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,,,13,31,-53,23,2,47,-2,-7,55,-16,
  └─ Profit from operations,,,26,33,33,32,35,37,45,63,89,106,22
  └─ Receivables,,,-38,-68,-7,11,-9,0,-54,-98,-16,-98,-4
  └─ Inventory,,,-22,-10,-8,-24,-4,0,16,-28,13,-3,-1
  └─ Payables,,,47,76,-30,23,-24,-3,22,70,-18,32,6
  └─ Loans Advances,,,-0,-11,-19,-1,4,0,0,0,0,0,-7
  └─ Other WC items,,,6,18,-15,-16,3,18,-23,-5,4,-31,1
  └─ Working capital changes,,,-7,5,-79,-7,-30,16,-40,-61,-16,-100,-5
  └─ Direct taxes,,,0,-6,-8,-2,-3,-6,-7,-9,-17,-22,0
  └─ Advance tax,,,-6,0,0,0,0,0,0,0,0,0,-3
Cash from Investing Activity,,,-16,-23,1,-1,1,-19,-28,-21,-95,-17,
  └─ Fixed assets purchased,,,-17.80,-7.25,-8.05,-2.61,-4.71,-11.90,-22.97,-24.16,-21.75,-28.27,-2.09
  └─ Fixed assets sold,,,0.00,0.03,0.13,2.56,0.46,1.50,0.64,0.00,0.94,1.67,0.00
  └─ Investments purchased,,,0.00,0.00,0.00,-1.29,0.00,-8.32,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,,,0.00,0.02,0.27,0.00,5.67,0.00,0.06,0.00,0.00,0.00,0.10
  └─ Interest received,,,0.00,0.22,1.29,0.00,0.00,0.00,0.00,0.00,0.00,6.15,0.00
  └─ Invest in subsidiaries,,,0.00,0.00,0.00,0.00,-0.03,0.00,-4.85,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
  └─ Acquisition of companies,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,0.00,0.00,0.00
  └─ Other investing items,,,1.70,-16.28,6.99,0.00,0.00,0.00,-0.58,4.55,-74.46,3.28,0.00
Cash from Financing Activity,,,2,3,44,-19,-7,-31,31,32,52,37,
  └─ Proceeds from shares,,,0.00,4.98,42.87,0.00,0.00,0.00,10.68,13.93,105.33,30.75,0.00
  └─ Proceeds from borrowings,,,8.18,10.71,11.17,0.00,4.34,0.00,25.54,30.36,0.00,32.06,4.08
  └─ Repayment of borrowings,,,-1.72,-5.85,0.00,-5.78,0.00,-19.16,0.00,0.00,-45.96,-0.15,0.00
  └─ Interest paid fin,,,-4.60,-6.52,-8.34,-10.62,-8.88,-7.04,-8.89,-11.85,-13.91,-19.31,-2.65
  └─ Dividends paid,,,0.00,0.00,0.00,0.00,0.00,-2.44,0.00,0.00,-2.64,-4.13,0.00
  └─ Financial liabilities,,,0.00,0.00,0.00,0.00,-2.50,-2.52,-0.70,-0.49,-1.41,-2.08,0.00
  └─ Other financing items,,,0.00,0.00,-2.00,-2.21,0.00,0.00,4.64,0.00,10.25,0.00,0.00
Net Cash Flow,,,-1,11,-9,3,-3,-3,1,4,12,4,
  └─ Free Cash Flow,,,-5,24,-61,23,-2,37,-24,-32,35,-43,
  └─ CFO/OP,,,74%,118%,-205%,111%,18%,167%,13%,4%,106%,6%,
