Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-83,226,206,64,141,124,72,92,89,-77,-342,4555
  └─ Profit from operations,100,123,159,181,231,186,82,121,-37,-59,-62,5782
  └─ Receivables,-137,228,106,-68,-42,-65,-8,41,82,-6,-22,5
  └─ Inventory,38,16,3,-37,-49,26,-26,-76,50,-25,-30,-16
  └─ Payables,42,30,-10,-16,33,17,38,70,71,10,-171,150
  └─ Loans Advances,-31,54,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Other WC items,-93,-95,-40,16,5,7,21,-42,-56,4,-57,-1302
  └─ Working capital changes,-181,234,59,-104,-53,-15,25,-7,147,-17,-280,-1163
  └─ Direct taxes,-3,-4,-7,-13,-36,-47,-35,-22,-21,-0,-0,-64
  └─ Other operating items,-0,-126,-6,-0,-0,-0,-0,-0,-0,-0,-0,-0
Cash from Investing Activity,-247,-212,-105,-66,-119,-104,-70,-29,-18,29,-842,-3050
  └─ Fixed assets purchased,-50,-46,-73,-66,-115,-113,-78,-38,-22,-8,-407,0
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Capital WIP,0,0,-30,0,0,0,0,0,0,0,0,-287
  └─ Investments purchased,-198,-173,0,0,0,0,-0,0,0,0,-336,-2737
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,0,2,2,3,5,2,2,3,37,115,176
  └─ Dividends received,1,7,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,-4,-2,-6,4,5,6,1,0,-214,-202
Cash from Financing Activity,325,1,-119,2,-16,-27,-7,-57,-56,50,1194,-966
  └─ Proceeds from shares,32,37,0,14,0,3,0,22,0,0,140,0
  └─ Proceeds from borrowings,170,0,9,1,7,0,1,27,20,76,1106,113
  └─ Repayment of borrowings,-37,-99,-249,-10,-18,-15,-2,-79,-70,-4,-105,-1196
  └─ Interest paid fin,-86,-73,-9,-3,-5,-5,-4,-5,-6,-23,-127,-195
  └─ Dividends paid,0,0,0,0,0,-8,-2,0,0,0,0,0
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,-0,-0,-0
  └─ Application money refund,48,-33,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,198,170,130,-0,0,-3,0,-22,0,0,179,312
Net Cash Flow,-6,16,-19,0,6,-7,-5,6,14,2,9,539
  └─ Free Cash Flow,-133,181,102,-1,26,11,-5,55,66,-85,-749,4268
  └─ CFO/OP,-81%,204%,134%,43%,77%,92%,130%,94%,-292%,129%,634%,-2091%
