Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3,-0,1,-2,15,-6,-20
  └─ Profit from operations,-1,-0,1,1,36,46,145
  └─ Receivables,-0,-1,1,0,-10,-7,-17
  └─ Inventory,0,0,0,0,0,0,-4
  └─ Payables,-0,0,2,-2,-1,0,-5
  └─ Loans Advances,3,0,-1,-1,-0,-11,-15
  └─ Operating investments,0,0,0,0,0,0,-3
  └─ Other WC items,1,0,-1,1,2,-25,-107
  └─ Working capital changes,4,-0,1,-2,-10,-42,-152
  └─ Direct taxes,0,0,-1,-1,-10,-10,-13
Cash from Investing Activity,-2,-1,-1,-2,0,-32,-119
  └─ Fixed assets purchased,-0,-0,-0,-0,-1,-3,-15
  └─ Fixed assets sold,0,0,0,0,0,0,0
  └─ Investments purchased,-3,-2,-6,-14,0,-30,-76
  └─ Investments sold,0,1,4,6,1,0,0
  └─ Interest received,2,1,1,3,0,0,2
  └─ Dividends received,0,0,0,0,0,0,0
  └─ Issue of shares on acq,0,0,-0,0,0,0,0
  └─ Other investing items,0,0,0,2,0,0,-31
Cash from Financing Activity,0,0,-1,7,-12,98,91
  └─ Proceeds from shares,0,0,0,1,0,95,4
  └─ Proceeds from borrowings,1,1,3,8,0,2,213
  └─ Repayment of borrowings,-0,-0,-1,0,-11,0,-114
  └─ Interest paid fin,-0,-0,0,-2,-1,-1,-26
  └─ Other financing items,0,0,-2,0,-0,2,13
Net Cash Flow,2,-1,-1,3,4,60,-49
  └─ Free Cash Flow,3,-0,1,-2,15,-9,-35
  └─ CFO/OP,434%,-14%,77%,-19%,71%,8%,-5%
