Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,5824,5257,4725,5101,5610,5598,7014,10233,8431,14170,21501,20514
  └─ Profit from operations,5591,8460,5463,5441,5540,6098,8665,10152,9860,18678,21950,20858
  └─ Receivables,-2137,-4283,-1284,1635,-1595,1252,-489,981,-2995,-1738,-342,1370
  └─ Inventory,-369,158,-141,875,-350,-1233,385,-262,-829,-1066,1313,-234
  └─ Payables,1871,285,1241,-26,-1447,-1105,-1489,-368,-423,616,-880,-182
  └─ Loans Advances,-156,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,1029,642,-550,-2810,3471,643,-53,-46,2897,-2261,-531,-1401
  └─ Working capital changes,237,-3199,-734,-327,80,-443,-1645,305,-1351,-4450,-440,-447
  └─ Direct taxes,-5,-4,-4,-13,-9,-58,-6,-224,-79,-57,-8,102
Cash from Investing Activity,-4737,-2692,-1212,-520,-984,-2304,-2188,774,1545,3481,-17142,-26461
  └─ Fixed assets purchased,-3072,-1978,-854,-943,-962,-2227,-3618,-3435,-3244,-2602,-11559,-23350
  └─ Fixed assets sold,347,10,10,15,3,7,10,1,1,1,15,19
  └─ Investments purchased,-25426,0,-162,0,0,0,-429,-162,-458,0,-626,-460
  └─ Investments sold,25208,383,0,172,2,4,1415,82,0,406,0,137
  └─ Interest received,197,139,139,230,628,126,91,4301,4827,9316,884,1340
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,0,-24
  └─ Issue of shares on acq,-1757,0,0,0,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,989,534,0,0
  └─ Acquisition of companies,0,0,0,0,-324,-1,0,-1,-727,0,-5581,-3965
  └─ Other investing items,-233,-1245,-344,5,-331,-213,343,-12,156,-4173,-275,-158
Cash from Financing Activity,-1144,-2713,-3539,-4600,-4663,-2377,-5655,-10338,-10408,-16864,-5175,6555
  └─ Proceeds from shares,0,1115,1702,0,2550,615,400,600,566,129,0,0
  └─ Proceeds from debentures,0,0,0,0,0,0,0,0,0,0,100,0
  └─ Redemption of debentures,0,0,0,0,0,0,0,0,0,0,0,-269
  └─ Proceeds from borrowings,29003,26835,6380,5626,25560,21319,23263,13332,21205,24568,6356,20500
  └─ Repayment of borrowings,-24522,-24792,-6446,-5178,-26921,-18825,-25133,-19728,-28148,-30598,-2852,-5131
  └─ Interest paid fin,-5625,-5870,-5174,-5048,-5667,-4871,-3800,-3946,-3365,-3431,-3408,-4092
  └─ Dividends paid,0,0,0,0,0,0,0,0,-661,-1632,-840,-1389
  └─ Financial liabilities,0,0,0,0,0,-4,-5,-6,-6,-0,-23,-7
  └─ Other financing items,0,0,0,0,-185,-612,-380,-590,0,-5900,-4508,-3057
Net Cash Flow,-58,-148,-26,-19,-37,917,-828,669,-433,787,-816,608
  └─ Free Cash Flow,3098,3289,3881,4174,4651,3378,3407,6799,5188,11568,9957,-2817
  └─ CFO/OP,125%,60%,79%,94%,113%,99%,81%,106%,84%,78%,100%,103%
