Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,63,63,56,75,106,131,119,123,191,266,240,246
  └─ Profit from operations,108,91,98,135,143,179,225,234,299,381,487,497
  └─ Receivables,-17,-21,-13,-15,-19,6,-33,-51,-29,-37,-84,-99
  └─ Inventory,-16,12,-18,-11,-11,-28,-14,-42,-40,-12,-65,-37
  └─ Payables,0,0,12,2,14,10,0,25,4,4,-7,12
  └─ Loans Advances,0,-1,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,11,-4,-5,-13,8,0,-14,5,15,5,1,-25
  └─ Working capital changes,-21,-14,-24,-37,-9,-12,-61,-63,-50,-41,-154,-149
  └─ Direct taxes,-23,-14,-18,-23,-28,-36,-45,-47,-58,-74,-92,-102
  └─ Other operating items,-1,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-59,-31,-56,-88,-101,-109,-436,-85,-179,-241,-1194,-225
  └─ Fixed assets purchased,-54,-33,-59,-82,-78,-106,-95,-156,-239,-277,-331,-308
  └─ Fixed assets sold,4,0,3,0,2,0,1,2,0,2,1,3
  └─ Investments purchased,0,0,0,-12,0,-17,-323,0,0,-15,-866,0
  └─ Investments sold,0,0,0,0,10,0,0,18,214,0,0,376
  └─ Investment income,0,0,0,2,0,0,0,0,0,0,0,0
  └─ Interest received,0,0,0,0,2,5,3,4,2,13,13,14
  └─ Dividends received,1,2,2,0,1,0,1,0,1,1,2,4
  └─ Other investing items,-9,-1,-2,4,-38,8,-21,47,-156,35,-14,-313
Cash from Financing Activity,-6,-31,-0,16,-5,-21,317,-35,-13,-20,951,20
  └─ Proceeds from shares,0,0,0,0,0,0,400,0,0,0,1000,0
  └─ Proceeds from borrowings,0,0,0,0,28,33,0,0,21,21,9,75
  └─ Repayment of borrowings,0,0,0,0,0,0,-66,-6,0,0,0,0
  └─ Interest paid fin,-8,-8,-7,-10,-12,-10,-9,-4,-8,-11,-11,-16
  └─ Dividends paid,-10,-27,-13,-5,-21,-42,0,-24,-24,-29,-30,-35
  └─ Financial liabilities,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-3
  └─ Other financing items,13,4,20,31,0,0,-7,0,0,0,-15,0
Net Cash Flow,-2,1,0,3,1,1,0,3,-1,5,-3,41
  └─ Free Cash Flow,13,31,-0,-7,31,25,24,-31,-48,-9,-89,-59
  └─ CFO/OP,101%,88%,79%,80%,102%,100%,75%,80%,93%,94%,73%,79%
