Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,155,354,320,446,830,787,-413,167,864,1979,1967,2160
  └─ Profit from operations,224,352,377,430,615,1081,-340,114,1061,1857,1583,2136
  └─ Receivables,-28,-20,-16,-57,-22,-15,142,-48,-97,-86,-27,-47
  └─ Inventory,-2,-8,1,-2,-8,-2,0,-10,-12,-6,-8,-7
  └─ Payables,0,75,25,88,371,-150,-212,77,-25,171,321,24
  └─ Loans Advances,-25,0,0,0,0,0,0,36,0,0,0,40
  └─ Other WC items,-7,-25,-35,29,-43,-97,-10,-11,-64,10,53,14
  └─ Working capital changes,-62,22,-25,58,298,-265,-80,43,-197,89,340,24
  └─ Direct taxes,-7,-20,-33,-42,-83,-29,7,10,0,33,44,-0
  └─ Exceptional CF items,0,0,0,0,0,0,0,0,0,0,0,1
Cash from Investing Activity,-205,-331,-632,-363,-1006,-390,-289,-3,-339,-627,-303,-29
  └─ Fixed assets purchased,-169,-235,-633,-340,-436,-385,-117,-125,-636,-634,-334,-259
  └─ Fixed assets sold,0,0,1,1,1,1,0,0,2,8,9,4
  └─ Investments purchased,-457,0,-0,-29,0,0,0,0,0,0,0,0
  └─ Investments sold,444,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,1,6,3,1,3,3,3,27,9,2,7,13
  └─ Dividends received,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,-2,-2
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,0,0,222
  └─ Other investing items,-25,-103,-2,3,-574,-9,-175,95,286,-1,16,-9
Cash from Financing Activity,49,217,60,-66,142,-211,1075,-217,-694,-1292,-1535,-2065
  └─ Proceeds from shares,10,352,1,0,0,504,1093,18,30,19,3,0
  └─ Proceeds from borrowings,375,80,360,500,1044,614,1037,1620,1124,1404,942,340
  └─ Repayment of borrowings,-241,-132,-216,-475,-787,-682,-860,-1465,-998,-1478,-1170,-1072
  └─ Interest paid fin,-83,-78,-73,-80,-103,-115,-98,-125,-144,-179,-184,-146
  └─ Dividends paid,-12,-6,-12,-11,-11,-36,0,0,0,0,0,0
  └─ Financial liabilities,0,0,0,0,0,-497,-96,-266,-706,-1059,-1126,-1185
  └─ Other financing items,0,0,0,0,0,0,0,0,0,0,0,-3
Net Cash Flow,-1,240,-252,18,-34,186,374,-53,-169,60,130,66
  └─ Free Cash Flow,-14,120,-313,108,395,403,-529,42,230,1352,1642,1906
  └─ CFO/OP,79%,125%,110%,122%,156%,76%,125%,149%,82%,108%,125%,103%
