Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,7,13,16,16,22,19,17
  └─ Profit from operations,8.30,18.29,23.11,25.65,35.32,31.06,26.84
  └─ Receivables,-0.24,-1.08,-0.90,-2.02,-0.75,-1.33,-3.61
  └─ Payables,0.19,-0.08,0.25,0.25,-0.54,0.75,1.31
  └─ Loans Advances,-0.46,0.11,-1.03,-3.56,-0.28,-1.85,3.49
  └─ Other WC items,0.17,0.52,-0.88,2.21,-2.44,-0.22,-2.83
  └─ Working capital changes,-0.33,-0.53,-2.56,-3.12,-4.01,-2.65,-1.65
  └─ Direct taxes,-1.16,-4.28,-4.82,-6.72,-8.97,-9.17,-8.05
Cash from Investing Activity,-5,-6,-5,-6,-16,-77,-34
  └─ Fixed assets purchased,-1,-2,-1,-2,-2,-2,-1
  └─ Fixed assets sold,0,0,0,0,1,0,0
  └─ Investments purchased,-5,-13,-17,-11,-24,-89,-83
  └─ Investments sold,0,8,13,7,9,14,50
  └─ Interest received,0,0,0,0,0,0,5
  └─ Dividends received,0,0,0,0,0,0,0
  └─ Other investing items,0,-0,-0,0,0,0,-6
Cash from Financing Activity,-1,-5,-1,-0,-19,64,9
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,63.64,11.35
  └─ Repayment of borrowings,-0.42,-4.16,-0.65,-0.09,-1.07,0.00,0.00
  └─ Interest paid fin,-0.64,-0.62,-0.36,-0.26,-0.07,0.00,0.00
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,-2.44
  └─ Other financing items,0.00,0.00,0.00,0.00,-18.32,0.00,0.00
Net Cash Flow,0,2,10,10,-13,6,-8
  └─ Free Cash Flow,6,12,15,14,21,18,16
  └─ CFO/OP,98%,101%,93%,90%,91%,96%,100%
