Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,24,-6,49,25,64,-17,134,-95,70,3
  └─ Profit from operations,33,40,56,74,60,71,101,104,115,160,176
  └─ Receivables,-9,-28,-8,-33,0,17,-47,-18,-95,-23,-146
  └─ Inventory,-34,-23,-30,3,-28,-10,-71,-47,-40,-38,-181
  └─ Payables,0,20,-12,14,-2,-7,30,94,-17,92,118
  └─ Loans Advances,3,4,-0,0,-0,0,0,0,0,0,0
  └─ Operating borrowings,0,0,0,0,0,-6,0,0,0,0,0
  └─ Other WC items,10,14,-5,-3,2,4,-26,16,-47,-104,58
  └─ Working capital changes,-31,-13,-55,-20,-28,-2,-114,45,-199,-72,-151
  └─ Direct taxes,-2,-3,-6,-6,-7,-5,-4,-15,-11,-19,-22
Cash from Investing Activity,-19,-39,-53,-40,-39,-40,-46,-98,-117,-390,-41
  └─ Fixed assets purchased,-19,-34,-56,-33,-36,-41,-45,-69,-109,-190,-170
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,0,0,0,0,0,0,0,-2,-1,-1,-2
  └─ Interest received,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,-5,4,-7,-3,1,-1,-27,-7,-199,132
Cash from Financing Activity,23,14,59,-9,14,-25,64,-35,213,354,23
  └─ Proceeds from shares,13,0,16,0,0,0,0,0,0,472,0
  └─ Proceeds from borrowings,27,34,74,17,39,24,69,0,156,0,71
  └─ Repayment of borrowings,0,0,0,0,0,-28,0,-129,0,-211,0
  └─ Interest paid fin,-17,-20,-27,-30,-30,-32,-36,-35,-42,-43,-48
  └─ Dividends paid,-0,-1,-0,-0,-0,-0,0,-1,-0,-0,-0
  └─ Other financing items,1,1,-3,5,5,11,31,131,99,135,0
Net Cash Flow,5,-1,-0,-0,-0,-0,0,1,0,33,-14
  └─ Free Cash Flow,-18,-10,-62,16,-11,23,-63,64,-204,-120,-167
  └─ CFO/OP,8%,69%,0%,73%,53%,97%,-13%,144%,-73%,55%,14%
