Metric,Mar 2006,Mar 2007,Mar 2013,Mar 2014,Mar 2015,Mar 2025,Mar 2026
Cash from Operating Activity,-2,3,18,-13,47,74,52
  └─ Profit from operations,6,5,14,23,33,129,143
  └─ Receivables,-2,1,6,-15,18,-5,-3
  └─ Inventory,-4,-0,-2,-4,-5,-34,-19
  └─ Payables,1,-1,4,-10,11,8,-6
  └─ Other WC items,0,0,0,0,0,-0,-40
  └─ Working capital changes,-5,-0,9,-28,23,-31,-68
  └─ Interest paid,-3,-2,-4,-7,-6,0,0
  └─ Direct taxes,-0,-0,-1,-1,-2,-24,-23
Cash from Investing Activity,-2,-2,-37,-9,-6,-83,-88
  └─ Fixed assets purchased,-3,-5,-37,-9,-9,-86,-57
  └─ Fixed assets sold,0,2,1,0,4,0,5
  └─ Investments purchased,0,0,-1,0,0,-18,-42
  └─ Investments sold,0,2,0,0,0,3,0
  └─ Investment income,1,0,0,0,0,0,0
  └─ Interest received,0,0,0,0,0,2,2
  └─ Dividends received,0,1,0,0,0,0,0
  └─ Other investing items,0,-2,0,0,0,16,4
Cash from Financing Activity,6,-2,22,28,-47,1,46
  └─ Proceeds from shares,0,0,0,0,0,19,0
  └─ Proceeds from borrowings,6,0,22,28,0,15,0
  └─ Repayment of borrowings,0,-2,0,0,-47,-20,-32
  └─ Interest paid fin,0,0,0,0,0,-7,-6
  └─ Dividends paid,0,0,0,0,0,-4,-4
  └─ Financial liabilities,0,0,0,0,0,-1,-1
  └─ Other financing items,0,-0,-0,-0,0,0,89
Net Cash Flow,2,-1,2,5,-5,-8,10
  └─ Free Cash Flow,-5,0,-18,-22,42,-12,-0
  └─ CFO/OP,-56%,107%,156%,-65%,160%,76%,52%
