Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,,7.13,1.97,0.34,3.21,1.14,0.95,0.34
  └─ Profit from operations,,4.40,1.89,1.43,0.53,0.68,0.49,1.07
  └─ Receivables,,0.71,0.32,-0.56,1.61,0.04,0.04,-0.75
  └─ Inventory,,1.38,-0.07,-0.06,0.16,0.00,0.00,0.09
  └─ Payables,,0.64,-0.17,-0.02,-0.03,0.00,0.00,0.06
  └─ Loans Advances,,0.00,0.00,-0.70,0.68,0.27,0.27,-0.14
  └─ Other WC items,,0.00,0.00,0.34,-0.07,0.09,0.09,0.00
  └─ Working capital changes,,2.73,0.08,-1.00,2.35,0.40,0.40,-0.75
  └─ Direct taxes,,0.00,0.00,-0.09,0.08,0.06,0.06,0.01
  └─ Other operating items,,0.00,0.00,0.00,0.25,0.00,0.00,0.00
Cash from Investing Activity,,-9.64,-9.00,-0.85,0.20,-0.22,0.31,-1.17
  └─ Fixed assets purchased,,-4.95,-8.70,-0.86,-0.71,-1.21,-1.21,-0.83
  └─ Fixed assets sold,,0.19,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,,-0.62,0.00,0.00,0.00,0.00,0.00,-0.35
  └─ Investments sold,,0.00,0.00,0.00,0.90,0.99,1.52,0.00
  └─ Interest received,,0.00,0.00,0.01,0.01,0.00,0.00,0.01
  └─ Dividends received,,0.04,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,,-4.30,-0.32,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,,2.60,6.91,0.29,-3.38,-0.81,-1.01,0.96
  └─ Proceeds from borrowings,,1.68,8.20,1.34,-3.98,2.45,2.45,1.52
  └─ Repayment of borrowings,,-0.71,-0.05,-0.24,1.53,-3.26,-3.26,-0.44
  └─ Interest paid fin,,-0.82,-1.00,-0.82,-0.92,0.00,-0.20,-0.11
  └─ Other financing items,,2.45,-0.24,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,,0.09,-0.12,-0.23,0.04,0.11,0.25,0.13
  └─ Free Cash Flow,,2.37,-6.73,-0.52,2.50,-0.07,-0.26,-0.49
  └─ CFO/OP,,164%,126%,36%,1118%,900%,2225%,80%
