Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,74,-90,60,72,119,33,41,105,98,92,214
  └─ Profit from operations,81,79,104,145,125,144,181,231,196,209,237
  └─ Receivables,-31,-125,-13,-40,26,-143,-51,-107,-3,-86,-19
  └─ Inventory,1,-19,-43,-7,16,-8,-35,-0,-9,4,-54
  └─ Payables,38,-5,36,11,-28,64,-20,28,-49,3,92
  └─ Other WC items,0,0,0,0,0,0,0,0,-0,-0,0
  └─ Working capital changes,7,-149,-20,-37,14,-86,-106,-80,-62,-80,18
  └─ Direct taxes,-13,-20,-24,-36,-20,-25,-33,-46,-36,-38,-42
  └─ Exceptional CF items,-0,0,-0,0,0,0,0,-0,0,0,0
Cash from Investing Activity,-16,-8,-78,-88,-123,-28,-46,-66,-86,-111,-155
  └─ Fixed assets purchased,-15,-11,-81,-89,-103,-30,-46,-75,-89,-111,-158
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,1,1
  └─ Investments purchased,0,0,0,0,0,0,0,0,0,-3,0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,3,3,0,1,1,1,1,2,2,3
  └─ Other investing items,-2,0,0,0,-21,0,-1,7,0,0,0
Cash from Financing Activity,-58,98,19,16,4,-5,4,-39,-13,26,-66
  └─ Proceeds from shares,0,130,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,3,0,18,72,63,0,23,45,24,83,42
  └─ Repayment of borrowings,-23,-20,-19,-25,-18,-35,-62,-60,-18,-21,-28
  └─ Interest paid fin,-15,-11,-6,-6,-13,-8,-10,-10,-10,-11,-12
  └─ Dividends paid,0,0,0,-5,-7,0,-11,-11,-13,-9,-13
  └─ Other financing items,-23,-2,26,-20,-22,38,65,-4,4,-17,-55
Net Cash Flow,-0,-0,0,-0,-0,0,-0,0,-0,7,-7
  └─ Free Cash Flow,60,-101,-22,-16,15,3,-4,30,10,-18,56
  └─ CFO/OP,107%,-88%,81%,75%,112%,41%,41%,65%,68%,62%,107%
