Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-9,0,0,-7,-9,-7,-17,-1
  └─ Profit from operations,0.00,2.17,2.49,3.16,1.74,3.49,0.31,4.84,6.75
  └─ Receivables,0.00,-3.52,0.94,-3.47,1.40,-9.93,3.30,-6.12,-12.38
  └─ Inventory,0.00,-1.61,-1.00,-1.06,-0.51,-4.30,-3.64,-1.26,1.09
  └─ Payables,0.00,-1.12,-1.40,4.01,-3.53,9.56,0.71,2.12,4.39
  └─ Loans Advances,0.00,-3.75,-4.19,-2.12,-1.85,0.13,-6.77,-8.36,4.22
  └─ Operating borrowings,0.00,0.00,0.00,0.00,-2.53,0.77,0.54,-4.91,-1.18
  └─ Other WC items,0.00,-1.48,3.36,-0.10,-1.77,-7.82,-0.86,-3.06,-2.79
  └─ Working capital changes,0.00,-11.49,-2.28,-2.74,-8.79,-11.59,-6.72,-21.59,-6.65
  └─ Direct taxes,0.00,-0.11,-0.21,-0.37,0.17,-0.46,-0.22,-0.19,-1.28
Cash from Investing Activity,0,-10,-3,-2,1,-2,3,-1,0
  └─ Fixed assets purchased,0.00,-1.57,-3.11,-0.12,-0.05,-1.57,-1.36,-2.03,-2.45
  └─ Investments purchased,0.00,0.00,0.00,-1.61,0.00,-1.35,-0.17,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00
  └─ Interest received,0.00,0.08,0.04,0.09,0.92,1.25,4.84,0.78,2.53
  └─ Other investing items,0.00,-8.11,0.49,0.00,0.00,-0.03,0.00,0.00,0.00
Cash from Financing Activity,0,19,3,-0,6,10,3,18,0
  └─ Proceeds from shares,0.00,14.49,0.00,0.00,5.07,7.56,0.50,0.00,0.00
  └─ Proceeds from borrowings,0.00,5.83,4.05,1.42,2.75,5.04,5.72,8.48,4.33
  └─ Interest paid fin,0.00,-1.22,-1.42,-1.61,-1.76,-2.22,-3.06,-3.85,-4.03
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,0.00
Net Cash Flow,0,0,0,-2,0,0,-0,0,-1
  └─ Free Cash Flow,0,-11,-3,-0,-7,-10,-8,-19,-4
  └─ CFO/OP,0%,-5178%,75%,36%,35300%,-1052%,-2068%,2068%,1%
