Metric,Mar 2020
  └─ Profit from operations,1.41
  └─ Receivables,1.84
  └─ Inventory,2.20
  └─ Payables,-0.68
  └─ Working capital changes,3.35
  └─ Fixed assets purchased,-0.14
  └─ Fixed assets sold,6.70
  └─ Interest received,0.10
  └─ Repayment of borrowings,-9.62
  └─ Interest paid fin,-1.81
