Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-17,23,-14,28,-48,49,-76,-4,-40,96,-144,59
  └─ Profit from operations,12,10,11,13,20,11,19,30,35,33,39,108
  └─ Receivables,2,0,-7,-2,-4,-9,-42,-10,-23,22,-48,-55
  └─ Inventory,-30,8,-18,14,-61,41,-29,-19,-40,62,-74,-73
  └─ Payables,-2,8,-5,-0,1,5,6,10,12,-4,-4,13
  └─ Loans Advances,5,-1,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-4,-0,5,5,-2,1,-30,-11,-20,-8,-53,81
  └─ Working capital changes,-30,15,-24,17,-66,38,-94,-30,-71,72,-180,-34
  └─ Direct taxes,1,-1,-1,-3,-2,-0,-1,-5,-4,-9,-3,-16
Cash from Investing Activity,-2,3,28,31,-17,-13,-2,-1,3,39,-10,-5
  └─ Fixed assets purchased,0.00,-4.04,-0.97,-3.81,-17.91,-14.61,-4.95,-1.43,-9.08,-4.35,-11.08,-14.30
  └─ Fixed assets sold,0.05,0.79,0.00,9.59,0.32,0.25,0.00,0.44,0.02,42.63,4.28,4.94
  └─ Capital WIP,-4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.14,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
  └─ Investments sold,0.32,3.67,22.36,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45
  └─ Interest received,2.69,2.12,6.06,2.14,0.51,1.82,2.50,0.22,0.70,1.04,0.15,0.14
  └─ Dividends received,0.76,0.69,0.04,0.06,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans to subsidiaries,-1.66,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.41,22.17,0.00,0.00,0.02,-0.06,11.66,-0.09,-2.76,2.52
Cash from Financing Activity,12,-27,-13,-49,54,-35,77,14,27,-133,155,-59
  └─ Proceeds from shares,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,61.75,0.00,89.05,24.71,40.84,0.00,174.42,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-28.83,0.00,0.00,0.00,-119.36,0.00,-36.17
  └─ Proceeds from deposits,11.38,0.00,0.00,0.73,0.32,0.57,0.00,1.09,1.68,0.20,0.00,0.00
  └─ Interest paid fin,-8.52,-7.77,-8.14,-3.82,-7.62,-7.02,-10.64,-11.83,-15.22,-13.41,-16.94,-35.96
  └─ Dividends paid,-2.26,-2.28,-0.06,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.43
  └─ Other financing items,11.88,-16.72,-5.08,-45.74,0.00,0.00,-1.25,0.00,0.03,0.00,-2.49,19.95
Net Cash Flow,-7,-1,0,11,-11,1,-1,9,-9,3,2,-5
  └─ Free Cash Flow,-21,20,-15,34,-66,34,-81,-5,-49,135,-150,50
  └─ CFO/OP,-181%,276%,-95%,242%,-240%,328%,-399%,2%,-102%,345%,-380%,70%
