Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0,3,2,-2,-1,12,24,-47,-11,-64
  └─ Profit from operations,5,3,5,4,7,8,6,18,17,23
  └─ Receivables,-3,-0,0,4,-3,-2,2,-8,4,-29
  └─ Inventory,0,1,-3,-2,2,-3,-8,-9,-11,-18
  └─ Payables,3,2,-3,2,-4,5,12,2,-2,1
  └─ Other WC items,-4,-1,4,-10,-2,5,11,-49,-16,-38
  └─ Working capital changes,-4,1,-3,-6,-7,5,18,-65,-25,-84
  └─ Direct taxes,-1,-1,-0,0,-2,-1,0,0,-3,-2
Cash from Investing Activity,-1,-1,-1,-0,-0,-2,-38,19,1,-5
  └─ Fixed assets purchased,-1.00,-0.76,-1.04,-0.29,-0.08,-1.59,-39.79,0.00,-8.95,-11.94
  └─ Fixed assets sold,0.00,0.01,0.00,0.00,0.00,0.03,0.05,15.35,0.20,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,-0.23,0.00,0.00
  └─ Interest received,0.03,0.09,0.05,0.08,0.05,0.00,2.66,0.00,0.00,7.14
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,-0.90,0.00,3.79,9.57,0.00
Cash from Financing Activity,1,-2,1,-0,2,-2,21,74,5,65
  └─ Proceeds from shares,0,0,0,0,0,0,30,80,0,17
  └─ Proceeds from borrowings,2,0,2,0,2,3,1,0,8,52
  └─ Repayment of borrowings,-0,-2,-0,-0,-0,-4,-9,-3,0,0
  └─ Interest paid fin,-1,-1,-1,-1,-1,-1,-1,-3,-4,-4
  └─ Other financing items,0,0,0,0,0,0,0,0,0,0
Net Cash Flow,-0,0,2,-2,0,8,6,46,-5,-3
  └─ Free Cash Flow,-1,2,1,-2,-2,10,-16,-31,-20,-76
  └─ CFO/OP,13%,190%,55%,-52%,1%,242%,505%,-274%,-45%,-274%
