Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014
Cash from Operating Activity,1.04,2.29,0.49,0.51,0.34,-0.19,3.65,6.34,3.24
  └─ Profit from operations,3.59,3.25,2.02,-1.44,-0.42,0.78,4.55,5.56,5.65
  └─ Receivables,-2.08,-2.26,0.52,-2.01,2.25,-0.55,-2.55,0.64,1.52
  └─ Payables,0.35,2.18,-1.38,3.04,-1.65,-0.80,1.01,0.70,-0.64
  └─ Loans Advances,-0.56,-0.40,0.30,0.95,0.18,0.40,0.58,0.42,0.60
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.35,-0.69,0.91,-0.52
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,-0.08,1.57,-0.24,-1.25
  └─ Working capital changes,-2.29,-0.48,-0.56,1.98,0.78,-0.68,-0.08,2.43,-0.29
  └─ Direct taxes,-0.26,-0.48,-0.97,-0.03,-0.02,-0.29,-0.82,-1.65,-2.12
Cash from Investing Activity,-0.31,-0.41,-0.39,-0.07,-0.16,-0.15,-0.51,-0.59,0.66
  └─ Fixed assets purchased,-0.31,-0.46,-0.49,-0.24,-0.27,-0.25,-0.65,-0.93,-0.09
  └─ Fixed assets sold,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.05,0.08,0.17,0.11,0.10,0.14,0.34,0.75
Cash from Financing Activity,0.02,-0.09,0.93,-0.08,-0.06,-0.08,-0.08,-0.06,-0.08
  └─ Proceeds from shares,0.33,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.07,-0.09,-0.11,-0.08,-0.06,-0.08,-0.08,-0.06,-0.08
Net Cash Flow,0.75,1.79,1.03,0.36,0.12,-0.42,3.06,5.69,3.82
  └─ Free Cash Flow,0.73,1.83,0.02,0.27,0.07,-0.44,3.00,5.41,3.15
  └─ CFO/OP,37%,93%,157%,-38%,-59%,14%,122%,170%,115%
