Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-0.31,-1.74,0.31,0.54,0.17,-0.19,1.16
  └─ Profit from operations,3.56,3.15,3.75,2.43,3.26,2.37,-0.95
  └─ Receivables,-4.49,1.96,1.06,1.45,0.89,-1.67,1.31
  └─ Inventory,3.51,-4.18,-0.44,-0.40,-2.37,-0.59,0.14
  └─ Payables,0.79,-0.31,-0.74,-0.40,0.89,-0.54,-0.03
  └─ Loans Advances,-0.57,-1.86,0.84,-0.31,0.41,0.11,-0.09
  └─ Other WC items,-2.89,-0.07,-4.39,-2.73,-2.39,0.14,0.76
  └─ Working capital changes,-3.65,-4.47,-3.67,-2.38,-2.57,-2.55,2.09
  └─ Direct taxes,-0.22,-0.42,0.23,0.49,-0.52,0.00,0.02
Cash from Investing Activity,-2.39,-0.91,-0.40,-4.17,-0.59,-1.24,3.82
  └─ Fixed assets purchased,-2.95,-1.47,-0.51,-4.59,-0.62,-1.28,0.00
  └─ Fixed assets sold,0.50,0.50,0.00,0.38,0.00,0.00,3.82
  └─ Investments purchased,0.00,0.00,-0.05,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.12,0.00,0.00,0.00,0.00
  └─ Investment income,0.00,0.00,0.00,0.03,0.00,0.00,0.00
  └─ Interest received,0.06,0.05,0.06,0.00,0.03,0.00,0.00
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.04,0.00
  └─ Invest in subsidiaries,0.00,-0.99,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,1.00,-0.03,0.00,0.00,0.00,0.00
Cash from Financing Activity,2.80,2.64,0.10,3.48,0.35,1.35,-4.79
  └─ Proceeds from shares,0.00,5.99,0.00,4.76,1.67,0.00,0.00
  └─ Proceeds from debentures,0.00,0.00,0.00,0.00,0.18,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,2.20,0.00,1.62,2.76,0.00
  └─ Repayment of borrowings,0.00,-0.68,0.00,0.00,-1.34,0.00,-4.59
  └─ Proceeds from deposits,0.00,0.00,0.00,0.00,0.24,0.11,0.47
  └─ Interest paid fin,-1.38,-1.61,-1.64,-1.92,-2.01,-1.52,-0.67
  └─ Dividends paid,0.00,-0.20,-0.39,0.00,0.00,0.00,0.00
  └─ Other financing items,4.18,-0.86,-0.07,0.64,0.00,0.00,0.00
Net Cash Flow,0.10,-0.01,0.02,-0.16,-0.06,-0.08,0.18
  └─ Free Cash Flow,-2.76,-2.71,-0.20,-3.67,-0.45,-1.47,4.98
  └─ CFO/OP,-3%,-51%,2%,2%,32%,-9%,-119%
