Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,-0.94,-12.01,4.94,0.00,2.35,3.54
  └─ Profit from operations,3.52,0.25,-0.18,1.00,1.37,1.03
  └─ Receivables,0.43,2.02,0.84,0.39,-0.08,0.24
  └─ Inventory,25.02,0.00,0.00,0.00,0.00,-14.69
  └─ Payables,-1.69,0.00,-8.17,-2.91,2.14,-1.79
  └─ Loans Advances,-27.86,-2.26,9.92,0.93,-1.67,19.04
  └─ Other WC items,0.00,-12.01,2.32,0.69,0.58,-0.32
  └─ Working capital changes,-4.10,-12.25,4.91,-0.89,0.96,2.48
  └─ Direct taxes,-0.81,0.00,0.00,-0.11,0.00,0.00
  └─ Other operating items,0.45,0.00,0.22,0.00,0.02,0.03
Cash from Investing Activity,-0.82,0.84,0.01,-0.06,-0.04,-5.89
  └─ Fixed assets purchased,-0.63,-0.03,-0.04,-0.07,-0.05,-0.19
  └─ Fixed assets sold,0.11,0.09,0.05,0.00,0.00,0.01
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-5.72
  └─ Investments sold,0.00,0.20,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.59,0.00,0.00,0.01,0.01
  └─ Other investing items,-0.29,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,1.58,11.13,-4.97,0.01,-2.33,2.30
  └─ Proceeds from borrowings,4.96,12.16,0.00,0.46,0.00,2.69
  └─ Repayment of borrowings,-1.31,0.00,-4.46,0.00,-2.01,0.00
  └─ Interest paid fin,-2.08,-1.03,-0.51,-0.45,-0.32,-0.39
Net Cash Flow,-0.18,-0.03,-0.02,-0.05,-0.02,-0.04
  └─ Free Cash Flow,-1.46,-11.95,4.95,-0.07,2.30,3.36
  └─ CFO/OP,-4%,-577%,16467%,12%,297%,454%
