Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,113,652,571,-363,-695,-962,419,4793,-4064,2956,1878,-1894
  └─ Profit from operations,166,243,331,391,543,852,899,1732,1277,1378,1211,903
  └─ Receivables,-170,-466,202,-656,75,-197,-145,42,-32,-97,-419,-3097
  └─ Inventory,-2288,-3259,14058,764,-3,-5,-14,-44,-9,-6,65,-118
  └─ Payables,-8,46,19,-41,72,522,-428,-48,397,-382,141,1302
  └─ Operating Deposits,0,0,0,0,0,0,0,178,218,-8,-81,-148
  └─ Other WC items,2463,4618,-13763,-712,-1224,-1988,258,3233,-5526,2532,1427,-443
  └─ Working capital changes,-3,938,516,-645,-1081,-1667,-329,3361,-4953,2038,1132,-2505
  └─ Direct taxes,-50,-529,-276,-109,-158,-146,-151,-299,-388,-461,-465,-292
Cash from Investing Activity,-29,100,-25,36,320,124,312,-1431,1355,-1402,1629,942
  └─ Fixed assets purchased,-10,-18,-178,-91,-26,-21,-143,-116,-61,-340,-432,-61
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,15,0,2
  └─ Capital WIP,0,0,-7,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,-108,-10,-10,0,0,0,0,0,0,0,0,0
  └─ Interest received,83,118,159,167,204,212,211,245,217,314,884,786
  └─ Dividends received,5,2,6,10,18,21,18,10,0,0,0,0
  └─ Investment in group cos,0,0,0,-44,-270,-40,-91,-59,-14,-396,-73,-131
  └─ Other investing items,-4,-1,5,-6,395,-47,318,-1512,1213,-993,1250,347
Cash from Financing Activity,-152,-182,-668,-581,319,827,416,-189,-1048,-1287,-1484,-1619
  └─ Proceeds from borrowings,273,256,37,92,1046,1408,1430,700,0,0,0,0
  └─ Repayment of borrowings,-164,-173,-182,-219,-241,-263,-271,-230,-280,-377,-472,-464
  └─ Interest paid fin,-224,-220,-214,-254,-268,-272,-245,-217,-312,-446,-554,-572
  └─ Dividends paid,-37,-45,-309,-201,-218,-23,-475,-421,-433,-444,-440,-573
  └─ Financial liabilities,0,0,0,0,0,-23,-23,-21,-23,-20,-18,-9
Net Cash Flow,-68,570,-123,-908,-56,-11,1148,3173,-3757,267,2023,-2571
  └─ Free Cash Flow,104,634,385,-454,-721,-983,277,4678,-4125,2630,1447,-1953
  └─ CFO/OP,112%,543%,372%,-66%,-101%,-105%,65%,430%,-295%,252%,208%,-209%
