Metric,Mar 2022
Cash from Operating Activity,-4.23
  └─ Profit from operations,-4.88
  └─ Receivables,0.74
  └─ Inventory,0.64
  └─ Payables,-1.38
  └─ Loans Advances,-0.17
  └─ Other WC items,0.82
  └─ Working capital changes,0.65
Cash from Investing Activity,-0.02
  └─ Fixed assets purchased,-0.02
Cash from Financing Activity,4.28
  └─ Proceeds from borrowings,2.02
  └─ Interest paid fin,-1.74
  └─ Other financing items,4.00
Net Cash Flow,0.03
  └─ Free Cash Flow,-4.25
  └─ CFO/OP,66%
