Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.79,0.19,1.00,-0.04,2.97,0.60,0.23,1.02
  └─ Profit from operations,0.36,0.60,0.81,1.44,1.68,1.13,1.26,1.08
  └─ Receivables,0.00,0.00,0.00,0.00,0.00,0.38,0.70,-6.66
  └─ Inventory,0.00,0.00,0.00,0.00,0.00,-1.19,0.52,-1.10
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.58,-1.29,7.95
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.00
  └─ Other WC items,-1.13,-0.32,0.19,-1.47,1.56,0.04,-0.82,-0.04
  └─ Working capital changes,-1.13,-0.32,0.19,-1.47,1.56,-0.33,-0.89,0.15
  └─ Direct taxes,-0.02,-0.10,0.00,0.00,-0.27,-0.20,-0.13,-0.20
Cash from Investing Activity,-10.99,-0.24,-1.16,-0.10,-2.50,-4.15,-1.23,-1.07
  └─ Fixed assets purchased,0.00,-2.38,-1.37,-0.12,0.00,-4.24,-2.33,-1.35
  └─ Investments purchased,-10.99,0.00,-0.11,0.00,-2.50,-0.15,0.00,0.00
  └─ Investments sold,0.00,2.15,0.31,0.02,0.00,0.39,0.79,0.22
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,-0.16,0.30,0.07
Cash from Financing Activity,11.65,0.09,0.18,0.18,-0.46,3.57,0.87,0.32
  └─ Proceeds from shares,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,1.66,1.63,0.18,0.00,3.68,1.18,0.46
  └─ Repayment of borrowings,-0.20,-1.56,-1.45,0.00,-0.35,0.00,0.00,-0.06
  └─ Proceeds from deposits,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.17,0.00,0.00,0.00,0.00,0.00,-0.17,-0.08
  └─ Dividends paid,0.00,0.00,0.00,0.00,-0.11,-0.11,-0.14,0.00
Net Cash Flow,-0.14,0.05,0.01,0.05,0.01,0.02,-0.13,0.27
  └─ Free Cash Flow,-0.79,-2.19,-0.37,-0.16,2.97,-3.64,-2.10,-0.33
  └─ CFO/OP,-171%,91%,106%,-2%,217%,59%,63%,100%
