Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,5616,6686,7082,3907,2196,6555,6170,8985,4959,12135,14072,12419
  └─ Profit from operations,7177,8428,9549,4861,5779,7002,4609,6456,12131,12642,14872,16001
  └─ Receivables,-1046,-1810,-293,-773,-858,-374,94,-1342,-953,353,-1602,-2009
  └─ Inventory,190,-167,-345,-4,-709,257,-1080,307,-1202,599,-184,-52
  └─ Payables,341,362,735,383,-854,-210,381,370,1182,250,528,1057
  └─ Loans Advances,28,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,667,1861,-506,182,-275,1226,3169,2224,-4689,-139,934,-264
  └─ Working capital changes,180,247,-409,-212,-2696,899,2564,1559,-5662,1062,-324,-1268
  └─ Direct taxes,-1740,-1988,-2057,-742,-886,-1346,-1003,969,-1510,-1569,-477,-2314
Cash from Investing Activity,-1502,-3949,-4186,-3104,-310,-2225,407,-5556,-7220,-763,-5183,-11344
  └─ Fixed assets purchased,-2350,-3404,-3693,-1961,-3213,-1542,-1170,-1495,-2086,-2202,-2129,-3609
  └─ Fixed assets sold,50,71,102,66,50,92,97,61,21,31,61,96
  └─ Investments purchased,-28802,-40122,-38831,-40587,-35396,-33445,-18542,-24135,-21809,-29004,-32263,-30804
  └─ Investments sold,28841,41641,39194,34992,35207,31894,19709,20702,20897,30094,29418,26167
  └─ Interest received,289,338,337,510,684,338,72,76,318,613,804,705
  └─ Dividends received,0,50,42,37,22,56,138,134,132,99,66,59
  └─ Investment in group cos,0,0,0,0,0,0,0,-15,-155,-87,-46,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,24,0,0,0,0
  └─ Acquisition of companies,0,-1026,-167,-86,-23,0,-62,-740,-4686,-143,-273,-3405
  └─ Other investing items,470,-1499,-1170,3923,2357,382,165,-167,148,-164,-821,-553
Cash from Financing Activity,-1187,-1889,-2285,-1539,-2731,-5715,-5980,-5193,2376,-6710,-7906,-2513
  └─ Proceeds from shares,0,9,2,1,0,0,425,0,0,0,0,0
  └─ Proceeds from borrowings,1198,0,0,0,17698,10552,6603,1763,8160,4573,3362,5322
  └─ Repayment of borrowings,0,0,0,0,-16807,-13893,-10802,-4400,-3030,-7963,-4392,-3410
  └─ Interest paid fin,-350,-301,-334,-477,-461,-272,-144,-73,-132,-219,-224,0
  └─ Dividends paid,-310,-724,-243,-813,-1326,-1399,-1586,-2169,-2520,-2901,-3617,-3938
  └─ Financial liabilities,0,0,0,0,0,0,-118,-129,-101,-123,-135,-483
  └─ Other financing items,-1724,-872,-1711,-250,-1835,-702,-358,-186,0,-77,-2900,-4
Net Cash Flow,2927,848,611,-736,-844,-1386,596,-1765,115,4662,983,-1437
  └─ Free Cash Flow,3316,3353,3492,2013,-966,5105,5097,7550,2895,9964,12005,8906
  └─ CFO/OP,93%,106%,90%,83%,48%,113%,85%,78%,56%,105%,96%,83%
