Metric,Mar 2022,Mar 2023,Mar 2025,Mar 2026
Cash from Operating Activity,-0,2,,
  └─ Profit from operations,0.01,0.51,,
  └─ Receivables,0.63,-3.21,,
  └─ Inventory,0.00,-4.53,,
  └─ Payables,-0.02,9.67,,
  └─ Loans Advances,-0.78,-0.12,,
  └─ Other WC items,0.00,-0.44,,
  └─ Working capital changes,-0.17,1.37,,
  └─ Direct taxes,0.00,-0.02,,
Cash from Investing Activity,0,-12,,
  └─ Investments purchased,0.00,-12.05,,
Cash from Financing Activity,0,14,,
  └─ Proceeds from shares,0.00,12.96,,
  └─ Proceeds from borrowings,0.22,1.40,,
  └─ Repayment of borrowings,-0.05,0.00,,
Net Cash Flow,0,4,,
  └─ Free Cash Flow,-0,2,,
  └─ CFO/OP,178%,418%,,
