Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0,-0,0,4,3,-6,-1,2,0,0,-0
  └─ Profit from operations,0.26,0.28,-1.42,0.01,0.98,0.37,0.44,0.32,0.29,0.30,0.32
  └─ Loans Advances,3.24,11.56,1.27,4.03,1.83,-6.02,-1.36,1.49,-0.24,0.04,-0.51
  └─ Operating borrowings,-3.26,-11.79,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.20,-0.12,-0.07,-0.09,-0.19,-0.04,0.43,0.19,0.03,-0.18,0.20
  └─ Working capital changes,-0.23,-0.36,1.40,3.94,1.63,-6.06,-0.93,1.68,-0.21,-0.14,-0.31
  └─ Direct taxes,-0.09,-0.08,0.02,-0.01,-0.02,0.00,-0.06,-0.10,-0.08,-0.07,-0.08
Cash from Investing Activity,0,0,0,0,-1,6,0,0,0,0,-0
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01
  └─ Fixed assets sold,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,-0.94,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,6.19,0.04,0.00,0.00,0.00,0.00
  └─ Dividends received,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0,0,0,-4,-2,0,0,-2,0,0,0
  └─ Repayment of borrowings,0.00,0.00,0.00,-3.82,-1.75,0.00,0.00,-1.90,0.00,0.00,0.00
Net Cash Flow,-0,-0,0,0,-0,0,-1,0,0,0,-0
  └─ Free Cash Flow,-0,-0,0,4,3,-6,-1,2,0,0,-0
  └─ CFO/OP,1%,-4%,3%,1162%,258%,-1538%,-109%,500%,28%,53%,0%
