Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.63,-3.63,2.93,0.21,11.89,7.93,7.12,2.67,-2.48,1.93,1.34
  └─ Profit from operations,0.41,0.73,-0.20,0.35,4.37,2.37,2.06,0.82,0.74,2.29,2.42
  └─ Receivables,1.88,0.32,-0.44,0.40,-0.62,-7.35,8.60,-0.86,0.59,0.12,-1.08
  └─ Inventory,2.43,0.07,0.42,-2.49,4.32,12.91,1.42,3.97,-1.25,1.94,1.74
  └─ Payables,-0.65,-0.77,-0.16,0.46,1.48,-1.24,-0.27,-0.12,0.09,-0.08,-0.21
  └─ Loans Advances,0.35,-0.02,0.00,0.00,0.03,0.02,0.19,0.00,0.00,0.00,0.00
  └─ Other WC items,-5.95,-3.75,3.52,1.65,2.55,1.95,-4.75,-1.08,-2.59,-2.15,-1.42
  └─ Working capital changes,-1.94,-4.14,3.34,0.01,7.75,6.29,5.20,1.92,-3.16,-0.17,-0.96
  └─ Direct taxes,-0.09,-0.21,-0.20,-0.15,-0.23,-0.73,-0.14,-0.07,-0.05,-0.20,-0.12
Cash from Investing Activity,-10.67,0.15,-0.01,0.00,-0.01,-0.05,-0.71,-0.68,-0.23,-0.20,0.01
  └─ Fixed assets purchased,-0.01,-0.12,-0.01,0.00,-0.01,-0.05,-0.71,-0.68,-0.23,-0.20,-0.02
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
  └─ Dividends received,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,-10.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,12.28,3.69,-3.19,-0.24,-11.86,-5.46,-8.82,-2.01,2.86,-1.79,-1.23
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.43,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-10.49,-4.49,-7.89,-1.28,0.00,-0.61,-0.10
  └─ Interest paid fin,-0.36,-0.58,-1.38,-2.63,-1.36,-0.97,-0.92,-0.73,-0.57,-1.18,-1.13
  └─ Other financing items,12.64,4.26,-1.81,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.01,0.21,-0.27,-0.03,0.02,2.42,-2.41,-0.02,0.15,-0.06,0.12
  └─ Free Cash Flow,-1.64,-3.75,2.92,0.21,11.88,7.88,6.41,1.99,-2.71,1.73,1.32
  └─ CFO/OP,-395%,-468%,-505%,-62%,509%,-1069%,-631%,-391%,868%,133%,101%
