Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,24,195,966,493,-179,172,485,865,822,1100,1424,1601
  └─ Profit from operations,171,283,893,461,317,657,451,1087,1121,1302,1644,2069
  └─ Receivables,-50,-41,-20,-63,-150,18,1,-85,-123,-88,-220,-281
  └─ Inventory,-2,1,-2,-5,11,-22,1,-38,-2,14,-9,-16
  └─ Payables,67,50,27,194,-40,-122,-28,138,104,52,104,113
  └─ Loans Advances,-41,0,0,0,0,0,3,-13,-28,-23,9,-76
  └─ Other WC items,-3,34,179,-74,-69,-21,10,-13,24,65,5,61
  └─ Working capital changes,-28,44,184,53,-247,-146,-13,-10,-24,20,-110,-198
  └─ Direct taxes,-119,-132,-111,-20,-248,-339,47,-211,-274,-222,-110,-270
Cash from Investing Activity,213,122,-1001,-333,-3279,63,-131,-501,-372,-889,-780,-1538
  └─ Fixed assets purchased,-243,-230,-278,-180,-83,-156,-219,-215,-461,-942,-847,-945
  └─ Fixed assets sold,38,-126,0,125,1,19,7,100,6,14,14,17
  └─ Investments purchased,0,0,-357,-61,0,0,0,0,-121,-111,-99,-571
  └─ Investments sold,410,0,229,0,339,80,0,0,122,112,99,554
  └─ Interest received,34,57,93,42,73,32,41,21,26,30,60,39
  └─ Dividends received,40,94,362,45,964,4,28,18,3,5,0,5
  └─ Invest in subsidiaries,0,356,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,-77,0,0,0,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,59,94,74,0,0,0,1,1,0
  └─ Acquisition of companies,0,0,-1100,0,-3603,0,0,0,0,-48,0,0
  └─ Inter corporate deposits,0,0,0,-355,0,29,0,1,0,0,0,0
  └─ Other investing items,11,-29,48,-8,-1064,-19,11,-424,54,51,-8,-639
Cash from Financing Activity,-304,-354,259,-672,4257,-862,-143,-517,-471,-86,-714,164
  └─ Proceeds from shares,0,3,8,9,4010,0,0,0,0,0,0,0
  └─ Proceeds from debentures,0,0,0,0,0,0,0,0,0,0,1550,0
  └─ Proceeds from borrowings,125,-224,614,186,1328,1006,335,306,240,612,11,1271
  └─ Repayment of borrowings,-279,0,-133,-539,-680,-1637,-286,-646,-522,-426,-198,-668
  └─ Interest paid fin,-140,-134,-230,-256,-401,-205,-169,-147,-130,-130,-138,-303
  └─ Dividends paid,0,0,0,0,0,0,0,0,-16,-86,-109,-78
  └─ Financial liabilities,0,0,0,0,0,-25,-24,-31,-44,-56,-52,-59
  └─ Other financing items,-10,0,0,-72,0,0,0,0,0,0,-1778,0
Net Cash Flow,-66,-37,225,-513,799,-627,212,-153,-21,125,-70,227
  └─ Free Cash Flow,-181,-162,689,437,-261,35,274,750,367,172,591,673
  └─ CFO/OP,131%,354%,304%,187%,30%,84%,108%,101%,100%,104%,97%,90%
