Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-0.70,1.57,2.57,-0.08
  └─ Profit from operations,7.82,5.98,4.17,-1.85
  └─ Receivables,-3.21,0.28,1.20,-4.11
  └─ Inventory,-0.10,-5.19,-2.80,3.87
  └─ Payables,-1.88,1.94,3.34,-1.02
  └─ Loans Advances,0.40,-0.61,-0.87,1.15
  └─ Other WC items,-2.31,0.54,-2.06,1.87
  └─ Working capital changes,-7.10,-3.04,-1.18,1.75
  └─ Direct taxes,-1.42,-1.36,-0.42,0.01
Cash from Investing Activity,-2.62,-2.16,-6.90,-0.95
  └─ Fixed assets purchased,-2.78,-2.20,-6.97,-1.07
  └─ Investments sold,0.00,0.00,0.00,0.04
  └─ Interest received,0.05,0.04,0.07,0.08
  └─ Other investing items,0.10,-0.01,0.00,0.00
Cash from Financing Activity,5.25,0.59,5.58,-1.72
  └─ Proceeds from borrowings,5.83,1.81,6.89,0.49
  └─ Repayment of borrowings,-0.02,-0.23,0.00,-0.61
  └─ Interest paid fin,-0.56,-0.99,-1.31,-1.60
Net Cash Flow,1.94,0.00,1.24,-2.75
  └─ Free Cash Flow,-3.48,-0.63,-4.40,-1.15
  └─ CFO/OP,10%,50%,99%,5%
