Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.47,4.38,-3.72,5.26,9.93,-5.24,-7.36,18.55,-3.74
  └─ Profit from operations,3.03,3.05,0.34,3.65,3.78,15.75,6.22,7.51,3.20
  └─ Receivables,-0.48,0.79,-0.07,-0.67,-0.13,-0.78,0.59,0.49,-0.09
  └─ Inventory,0.27,0.18,0.00,0.01,0.06,-0.35,0.34,0.01,-0.30
  └─ Payables,0.91,0.28,0.26,-0.53,0.45,-0.06,-0.13,0.68,0.06
  └─ Loans Advances,-0.84,-0.43,-4.62,2.93,-3.78,-12.66,-9.81,7.23,-8.62
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
  └─ Other WC items,-1.11,0.84,0.41,0.47,10.43,-4.46,-3.91,3.35,2.71
  └─ Working capital changes,-1.26,1.66,-4.02,2.20,7.03,-18.32,-12.92,11.76,-6.35
  └─ Direct taxes,-0.30,-0.32,-0.03,-0.60,-0.88,-2.67,-0.66,-0.72,-0.59
Cash from Investing Activity,-6.80,-2.14,-0.47,-1.04,-7.22,0.49,-14.19,-2.33,-5.30
  └─ Fixed assets purchased,-1.14,-1.99,-1.04,-2.08,-0.78,-2.95,-2.94,-1.55,-2.30
  └─ Fixed assets sold,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-5.84,-0.71,0.00,-0.08,-9.12,-0.55,-11.16,-1.04,0.00
  └─ Investments sold,0.02,0.00,0.00,0.00,0.00,4.06,0.00,1.23,1.48
  └─ Interest received,0.15,0.31,0.27,0.87,2.40,0.00,0.00,0.71,0.96
  └─ Dividends received,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.01
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00
  └─ Other investing items,0.00,0.25,0.30,0.24,0.26,-0.07,-0.09,-1.54,-5.46
Cash from Financing Activity,6.82,-1.62,3.40,-4.56,1.12,1.29,22.10,-16.89,9.61
  └─ Proceeds from shares,6.69,0.00,0.39,0.00,0.00,0.00,0.00,0.00,5.71
  └─ Proceeds from borrowings,0.83,0.00,3.07,0.19,8.08,2.46,23.87,0.11,5.79
  └─ Repayment of borrowings,-0.20,-1.08,0.00,-3.76,-5.34,-0.19,0.00,-14.89,0.00
  └─ Proceeds from deposits,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00
  └─ Interest paid fin,-0.50,-0.54,-0.16,-0.99,-1.63,-1.54,-1.77,-2.11,-1.89
  └─ Share application money,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,-0.20,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1.49,0.63,-0.79,-0.34,3.82,-3.46,0.55,-0.68,0.57
  └─ Free Cash Flow,0.35,2.39,-4.76,3.18,9.15,-8.19,-10.30,17.00,-6.04
  └─ CFO/OP,56%,141%,-117%,143%,202%,-18%,-157%,450%,-171%
