Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.00,0.00,3.28,1.22,-0.15,-2.05,-17.95,0.54,2.03
  └─ Profit from operations,0.00,0.00,0.75,0.54,0.22,0.11,0.12,0.15,0.10
  └─ Receivables,0.00,0.00,-3.14,2.17,0.81,-1.03,-3.55,-4.97,-5.15
  └─ Inventory,0.00,0.00,26.28,4.03,0.10,-0.43,-1.42,1.49,1.41
  └─ Payables,0.00,0.00,0.94,-0.46,0.65,1.45,-2.87,0.11,3.28
  └─ Other WC items,0.00,0.00,-21.50,-5.02,-1.90,-2.15,-10.23,3.77,2.40
  └─ Working capital changes,0.00,0.00,2.59,0.71,-0.35,-2.16,-18.07,0.40,1.95
  └─ Direct taxes,0.00,0.00,-0.05,-0.03,-0.02,0.00,0.00,-0.01,-0.02
Cash from Investing Activity,0.00,0.00,0.96,-0.41,4.92,1.93,17.85,-0.01,0.00
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.96,-0.41,4.96,1.93,17.85,-0.01,0.00
Cash from Financing Activity,0.00,0.00,-5.15,-0.96,-4.67,-0.08,0.15,-0.45,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-4.86,-0.71,-4.63,0.00,0.00,-0.45,0.00
  └─ Interest paid fin,0.00,0.00,-0.29,-0.25,-0.04,-0.09,0.00,-0.01,0.00
Net Cash Flow,0.00,0.00,-0.91,-0.14,0.11,-0.20,0.05,0.08,2.03
  └─ Free Cash Flow,0.00,0.00,3.28,1.22,-0.19,-2.05,-17.95,0.54,2.03
  └─ CFO/OP,0%,0%,427%,227%,-76%,4100%,-17950%,262%,-20500%
