Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-11.57,57.79,-67.29,16.56,-17.99,-8.93,2.96,-12.75,-42.73
  └─ Profit from operations,-0.01,6.11,-1.89,-1.21,0.92,0.02,-0.33,1.58,-0.94
  └─ Receivables,-9.72,-13.42,13.48,1.32,2.86,-6.75,-2.95,8.06,-8.66
  └─ Inventory,0.00,-5.93,0.00,4.53,0.35,1.05,-0.24,0.24,0.00
  └─ Payables,1.22,4.29,-3.74,6.92,-7.30,8.02,1.36,-8.07,-0.57
  └─ Loans Advances,-2.99,63.48,-70.29,3.86,-17.66,-5.90,10.29,-7.38,23.47
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-39.46
  └─ Other WC items,-0.08,3.28,-4.86,1.14,2.84,-5.23,-4.95,-6.22,-16.52
  └─ Working capital changes,-11.56,51.69,-65.40,17.77,-18.91,-8.82,3.51,-13.37,-41.74
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.13,-0.22,-0.96,-0.05
Cash from Investing Activity,-0.77,-16.33,-0.40,-3.78,4.61,1.74,-0.75,0.62,-3.15
  └─ Fixed assets purchased,-0.06,-14.93,0.00,-4.58,-0.26,0.00,0.00,-0.34,-6.99
  └─ Fixed assets sold,0.00,0.00,1.99,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-3.39,-2.05,-2.79,0.00,0.00,0.00,-3.00,0.00,0.00
  └─ Investments sold,2.68,0.00,0.00,0.16,3.42,0.00,0.00,0.77,2.05
  └─ Interest received,0.00,0.64,0.40,0.64,1.45,1.74,2.25,0.20,1.79
Cash from Financing Activity,12.36,-41.41,72.10,-2.50,-1.28,9.66,-4.01,11.52,52.99
  └─ Proceeds from shares,12.81,0.00,33.18,0.00,0.00,10.87,3.40,0.00,49.24
  └─ Proceeds from borrowings,0.00,0.00,21.91,0.00,3.44,0.00,0.00,10.28,5.37
  └─ Repayment of borrowings,-0.45,-39.57,0.00,-1.69,0.00,-0.61,-10.44,0.00,-1.30
  └─ Interest paid fin,0.00,0.00,0.00,-0.10,-0.01,-0.01,0.00,0.00,0.00
  └─ Other financing items,0.00,-1.84,17.01,-0.70,-4.71,-0.60,3.03,1.24,-0.31
Net Cash Flow,0.02,0.05,4.40,10.27,-14.66,2.47,-1.80,-0.61,7.12
  └─ Free Cash Flow,-11.63,42.86,-65.30,11.98,-18.25,-8.93,2.96,-13.09,-49.72
  └─ CFO/OP,115700%,689%,4706%,3764%,35980%,3034%,-707%,294%,2511%
