Metric,Mar 2009,Mar 2010,Mar 2011
Cash from Operating Activity,3.74,2.79,-0.42
  └─ Profit from operations,2.29,3.15,6.67
  └─ Receivables,1.77,-1.18,-4.66
  └─ Inventory,-0.06,0.16,-0.14
  └─ Payables,0.30,1.40,-0.84
  └─ Working capital changes,2.01,0.38,-5.64
  └─ Interest paid,-0.24,-0.08,0.00
  └─ Direct taxes,-0.32,-0.66,-1.45
Cash from Investing Activity,-1.84,-1.67,0.84
  └─ Fixed assets purchased,-3.76,-1.66,-0.10
  └─ Fixed assets sold,0.09,0.06,0.03
  └─ Investments purchased,-1.13,-5.56,-1.24
  └─ Investments sold,99.40,4.80,0.98
  └─ Interest received,0.12,0.13,0.13
  └─ Dividends received,3.49,0.61,1.04
  └─ Invest in subsidiaries,-0.05,-0.05,0.00
  └─ Inter corporate deposits,-100.00,0.00,0.00
Cash from Financing Activity,-2.31,-1.34,-0.58
  └─ Repayment of borrowings,-1.97,-1.00,-0.24
  └─ Dividends paid,-0.34,-0.34,-0.34
Net Cash Flow,-0.41,-0.22,-0.16
  └─ Free Cash Flow,0.07,1.19,-0.49
  └─ CFO/OP,341%,-180%,18%
