Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,5,13,8,-7,0,12,8,16,3,-3,17
  └─ Profit from operations,12,11,10,16,20,11,4,12,21,27,40,64
  └─ Receivables,-3,-24,27,-30,4,-2,12,2,-10,-18,-13,-29
  └─ Inventory,-3,-0,4,-1,2,-0,0,0,0,-0,-1,0
  └─ Payables,3,19,0,0,0,0,0,0,0,0,0,0
  └─ Loans Advances,-2,-2,-0,-2,-25,-5,-1,3,3,-4,-30,-10
  └─ Other WC items,-6,2,-28,25,-8,-3,-4,-10,2,-2,7,4
  └─ Working capital changes,-11,-6,2,-8,-27,-10,7,-5,-5,-24,-36,-35
  └─ Direct taxes,-3,-0,0,0,0,0,0,0,0,-0,-6,-12
Cash from Investing Activity,-2,-5,-3,-3,-5,-3,-2,-7,-19,-12,-19,-3
  └─ Fixed assets purchased,-2.78,-4.90,-3.23,-2.38,-5.20,-2.79,-2.46,-6.18,-21.05,-13.28,-21.01,-8.57
  └─ Fixed assets sold,0.90,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.64,0.34,1.68,4.18
  └─ Investments purchased,0.00,0.00,-0.02,-0.14,0.00,0.00,0.00,-1.00,0.00,-0.16,-0.90,-0.19
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,1.02,0.06
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.92,0.98,0.43,1.44
Cash from Financing Activity,4,-2,-9,2,8,2,-6,-8,7,3,27,-20
  └─ Proceeds from shares,0.00,0.00,0.00,15.46,2.36,0.00,0.00,0.00,0.00,0.00,0.05,0.00
  └─ Proceeds from borrowings,6.41,3.18,0.15,0.00,7.23,3.66,3.85,0.06,10.66,2.87,32.52,0.00
  └─ Repayment of borrowings,0.00,-3.02,-6.94,0.00,-0.32,0.00,-9.37,0.00,0.00,-2.77,-0.02,-10.47
  └─ Interest paid fin,-1.48,-1.61,-2.14,-0.83,-0.93,-1.03,-0.78,-0.27,-1.02,-1.07,-2.80,-4.03
  └─ Dividends paid,-0.64,-0.52,0.00,0.00,-0.76,-1.53,0.00,-1.27,-1.27,0.00,-0.63,-0.63
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-2.22
  └─ Other financing items,0.00,0.00,0.30,-12.98,0.52,1.01,0.78,-6.22,-1.07,3.85,-1.77,-2.91
Net Cash Flow,2,-2,1,8,-4,-0,4,-7,4,-6,6,-6
  └─ Free Cash Flow,-3,0,9,6,-12,-2,9,1,-5,-10,-22,13
  └─ CFO/OP,14%,44%,102%,51%,-35%,2%,282%,65%,92%,12%,9%,46%
