Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3.67,2.25,4.49,3.15,1.16,1.18,9.21,2.12,4.01,0.38,1.72
  └─ Profit from operations,3.66,2.26,5.73,5.71,4.42,3.89,5.04,3.93,4.28,4.40,2.96
  └─ Receivables,0.00,0.00,0.03,-0.22,-0.34,0.02,-0.25,-1.07,0.51,-1.34,-0.40
  └─ Inventory,-0.04,-0.12,-0.42,-0.12,0.20,-0.06,-0.02,0.06,-0.14,0.02,-0.04
  └─ Payables,-0.18,0.31,0.22,-0.14,-0.05,-0.08,-0.08,0.16,-0.32,0.08,-0.06
  └─ Other WC items,0.24,-0.19,0.00,-1.31,-2.58,-3.30,4.28,-1.36,0.03,-2.30,0.10
  └─ Working capital changes,0.01,0.00,-0.17,-1.79,-2.77,-3.42,3.93,-2.22,0.07,-3.55,-0.40
  └─ Direct taxes,0.00,0.00,-1.06,-0.78,-0.49,0.71,0.24,0.42,-0.33,-0.47,-0.84
Cash from Investing Activity,-3.26,-8.03,-3.24,-1.55,-1.21,1.56,-10.59,-1.40,-1.01,3.52,-0.28
  └─ Fixed assets purchased,-0.68,-10.61,-1.49,-1.57,-1.31,-0.57,-9.17,-0.94,-0.83,-0.51,-0.51
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,2.07,0.05,0.01,0.00,1.39,0.02
  └─ Investments sold,-2.58,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.01,0.10,0.06,0.06,0.13,0.21,0.14,0.13
  └─ Other investing items,0.00,0.00,-1.75,0.00,0.00,0.00,-1.53,-0.61,-0.39,2.49,0.08
Cash from Financing Activity,-0.13,6.43,-0.66,-2.09,0.10,-2.80,1.62,-1.20,-2.27,-3.87,-1.24
  └─ Proceeds from shares,0.30,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,-0.43,6.39,5.42,2.70,1.50,0.00,5.02,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-0.40,-3.98,-0.65,-2.32,-2.90,-0.60,-1.62,-3.48,-1.05
  └─ Interest paid fin,0.00,0.00,-0.93,-0.82,-0.75,-0.49,-0.49,-0.59,-0.63,-0.38,-0.10
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,-0.09
  └─ Other financing items,0.00,0.00,-4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.29,0.65,0.59,-0.50,0.05,-0.06,0.24,-0.48,0.73,0.03,0.19
  └─ Free Cash Flow,2.99,-8.36,3.00,1.58,-0.15,2.68,0.09,1.19,3.18,1.26,1.23
  └─ CFO/OP,160%,70%,104%,94%,41%,13%,187%,46%,120%,21%,92%
