Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.61,0.93,-0.26,0.46
  └─ Profit from operations,1.28,2.05,2.56,2.43
  └─ Receivables,-0.70,-1.05,-2.07,-0.29
  └─ Payables,0.02,0.00,1.13,-0.97
  └─ Loans Advances,0.00,0.00,-0.32,0.18
  └─ Other WC items,0.22,0.15,-0.83,-0.09
  └─ Working capital changes,-0.45,-0.89,-2.09,-1.17
  └─ Direct taxes,-0.21,-0.23,-0.73,-0.79
Cash from Investing Activity,-0.42,-0.67,-1.41,-1.89
  └─ Fixed assets purchased,-0.44,-0.22,-0.70,-0.76
  └─ Fixed assets sold,0.00,1.51,0.52,0.00
  └─ Investments purchased,-1.24,-2.11,-1.43,-1.43
  └─ Investments sold,1.19,0.00,0.00,0.00
  └─ Interest received,0.07,0.15,0.26,0.32
  └─ Other investing items,0.00,0.01,-0.06,-0.01
Cash from Financing Activity,-0.28,0.11,3.17,0.14
  └─ Proceeds from shares,0.00,0.45,2.55,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.15,0.28
  └─ Repayment of borrowings,-0.19,-0.28,0.00,0.00
  └─ Interest paid fin,-0.05,-0.03,-0.04,-0.09
  └─ Dividends paid,-0.04,-0.04,-0.05,-0.05
  └─ Other financing items,0.00,0.00,0.55,0.00
Net Cash Flow,-0.09,0.36,1.50,-1.29
  └─ Free Cash Flow,0.17,2.22,-0.44,-0.30
  └─ CFO/OP,69%,57%,18%,46%
