Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-0.80,0.12,1.22,1.39,-0.47,-0.17,2.86,0.21
  └─ Profit from operations,0.21,0.41,0.39,0.02,-0.14,0.27,-0.66,-1.74
  └─ Receivables,-0.16,-0.25,-1.22,-1.74,0.53,0.30,1.03,0.29
  └─ Inventory,-0.56,-0.31,-0.11,0.36,-0.06,0.37,1.11,0.01
  └─ Payables,0.00,0.80,1.65,2.40,-1.81,-1.29,0.73,0.79
  └─ Loans Advances,-0.04,-1.26,-0.02,0.02,0.00,0.03,0.43,-0.08
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.01,0.52,0.00
  └─ Other WC items,-0.38,0.81,0.51,0.54,1.27,0.15,-0.37,0.84
  └─ Working capital changes,-1.15,-0.20,0.81,1.58,-0.06,-0.44,3.45,1.86
  └─ Direct taxes,0.14,-0.09,0.02,-0.21,-0.26,0.00,0.08,0.09
Cash from Investing Activity,-0.75,-0.23,-0.67,-0.76,0.15,-0.06,-2.11,-0.10
  └─ Fixed assets purchased,-0.73,-0.12,-0.06,-0.29,-0.49,-0.08,-2.36,-0.17
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.13,0.00,0.30,0.04
  └─ Investments purchased,0.00,0.00,-0.12,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.04,0.23,0.00,0.00,0.00
  └─ Interest received,0.02,0.02,0.00,0.01,0.06,0.03,0.02,0.00
  └─ Dividends received,0.00,0.04,0.01,0.01,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,-0.04,-0.18,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,-0.51,-0.52,0.21,0.00,-0.06,0.03
Cash from Financing Activity,0.46,0.20,-1.97,-0.20,-0.03,0.14,-0.76,-0.18
  └─ Proceeds from borrowings,0.45,0.00,0.00,0.04,0.13,0.44,0.23,0.81
  └─ Repayment of borrowings,0.12,-0.10,-1.80,0.00,0.00,-0.09,0.00,-0.78
  └─ Interest paid fin,-0.11,-0.18,-0.17,-0.29,-0.16,-0.20,-0.38,-0.16
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,-0.05
  └─ Other financing items,0.00,0.48,0.00,0.05,0.00,0.00,-0.45,0.00
Net Cash Flow,-1.09,0.08,-1.42,0.42,-0.35,-0.08,0.00,-0.07
  └─ Free Cash Flow,-1.53,0.00,1.16,1.10,-0.83,-0.25,0.80,0.08
  └─ CFO/OP,-553%,105%,480%,-516%,49%,7%,-200%,-6%
