Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,26,32,26,38,37,32,-20,-11,-5,19,2,-14
  └─ Profit from operations,23.15,28.02,32.88,27.09,33.76,9.49,3.77,19.86,12.50,27.33,23.65,18.20
  └─ Receivables,-1.85,-14.37,-1.63,10.45,-6.25,3.22,5.11,-20.64,4.06,-0.04,4.33,-3.09
  └─ Inventory,6.54,-2.22,2.40,-2.64,0.23,-1.11,0.07,1.33,-8.04,-8.17,-15.56,-10.02
  └─ Payables,-12.44,8.92,-6.95,5.72,-2.35,14.87,-9.34,1.45,3.87,-1.77,4.26,7.71
  └─ Loans Advances,-2.32,-6.99,-18.11,23.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,13.21,19.02,16.99,-25.61,11.25,5.06,-19.31,-13.21,-17.67,1.87,-14.23,-26.58
  └─ Working capital changes,3.14,4.36,-7.31,11.27,2.87,22.04,-23.47,-31.06,-17.77,-8.11,-21.20,-31.98
Cash from Investing Activity,-3,-15,-17,-37,-3,3,1,28,-0,-2,4,2
  └─ Fixed assets purchased,-4.85,-21.46,-19.11,-3.80,-4.71,-0.99,-1.32,-1.05,-1.30,-4.07,-0.59,-1.11
  └─ Fixed assets sold,0.00,13.64,18.79,1.31,0.24,0.00,0.21,0.00,0.20,0.40,3.04,0.00
  └─ Investments purchased,0.00,-8.33,-17.09,-35.10,-0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.51,0.00,0.00,0.00,0.00,2.02,0.00,27.54,0.40,0.00,1.70,2.90
  └─ Interest received,0.89,1.32,0.82,0.70,1.90,2.03,2.24,1.30,0.27,1.35,0.05,0.07
  └─ Dividends received,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-14,-23,-12,-3,-16,-14,-13,-9,-11,-13,-5,14
  └─ Proceeds from shares,8.79,0.00,0.00,0.00,4.61,0.00,0.00,8.00,0.00,0.00,0.00,8.09
  └─ Proceeds from borrowings,0.00,16.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.02
  └─ Repayment of borrowings,-13.81,-26.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-16.17,-15.21,-16.35,-13.85,-13.16,-12.31,-12.82,-10.38,-9.33,-10.06,-8.37,-8.17
  └─ Share application money,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Application money refund,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,6.08,2.40,4.75,10.84,-7.16,-1.95,0.06,-6.57,-1.35,-3.07,3.00,2.10
Net Cash Flow,9,-6,-3,-2,18,20,-31,8,-16,4,1,2
  └─ Free Cash Flow,21,25,25,36,32,31,-21,-12,-6,16,5,-15
  └─ CFO/OP,102%,114%,79%,139%,109%,315%,-532%,-56%,-42%,89%,10%,-77%
