Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,0.28,0.13,0.27,-0.03,0.20,0.00
  └─ Profit from operations,0.10,0.29,0.39,0.05,0.29,0.07
  └─ Receivables,0.06,0.24,-0.02,0.03,0.00,0.02
  └─ Payables,0.00,-0.32,-0.01,-0.07,-0.03,-0.01
  └─ Other WC items,0.13,0.00,0.00,0.00,0.00,0.00
  └─ Working capital changes,0.18,-0.08,-0.03,-0.03,-0.03,0.01
  └─ Direct taxes,0.00,-0.07,-0.09,-0.05,-0.05,-0.07
Cash from Investing Activity,-0.66,-0.14,0.14,-2.01,-2.63,-3.11
  └─ Investments purchased,-0.66,-0.14,0.00,-2.01,-2.63,-3.11
  └─ Investments sold,0.00,0.00,0.14,0.00,0.00,0.00
Cash from Financing Activity,-0.22,1.30,-1.27,1.62,2.37,3.08
  └─ Repayment of borrowings,-0.22,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,1.30,-1.27,1.62,2.37,3.08
Net Cash Flow,-0.59,1.29,-0.87,-0.42,-0.06,-0.03
  └─ Free Cash Flow,0.28,0.13,0.27,-0.03,0.20,0.00
  └─ CFO/OP,147%,-667%,,-12%,-2%,-1%
