Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-12,-17,-8,-12,-43,-47,-2,-104,-680,-7,-15,46
  └─ Profit from operations,0,-2,3,3,12,18,16,14,35,78,55,59
  └─ Receivables,-2,-2,-1,-1,0,-2,1,-94,-500,-39,-75,211
  └─ Inventory,73,3,4,-2,-0,2,-13,-29,-19,5,-20,-209
  └─ Payables,0,0,0,0,0,0,1,1,1,11,-3,-11
  └─ Loans Advances,0,0,0,0,-51,-54,8,0,0,0,0,0
  └─ Operating investments,0,0,0,0,0,-7,-9,6,-36,-20,48,16
  └─ Other WC items,-80,-15,-12,-3,2,-2,-4,0,0,0,0,0
  └─ Working capital changes,-10,-14,-10,-6,-49,-63,-16,-115,-553,-43,-50,8
  └─ Direct taxes,-2,-0,-1,-8,-6,-2,-2,-3,-162,-42,-20,-20
Cash from Investing Activity,38,13,-27,5,-5,14,-9,-22,782,48,28,-85
  └─ Fixed assets purchased,-4,-0,-2,-1,-0,-2,-0,-3,-21,-13,-1,-11
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,-18,-22,-40,-25,-68,-53,-19,-48,-1332,-381,-742,-526
  └─ Investments sold,38,49,46,90,53,70,8,23,1259,464,779,478
  └─ Interest received,3,2,1,1,1,1,2,3,6,8,8,13
  └─ Dividends received,0,0,0,0,0,0,0,0,0,1,1,0
  └─ Invest in subsidiaries,0,0,-3,-58,0,0,0,0,-61,0,0,-11
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,-37,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,2,3,0,4,936,5,0,1
  └─ Acquisition of companies,0,0,0,0,-5,-5,0,0,0,0,0,0
  └─ Other investing items,19,-16,-29,-3,12,-0,-0,-0,-6,-0,-17,-29
Cash from Financing Activity,-38,7,36,5,50,30,19,124,-82,26,-52,109
  └─ Proceeds from shares,0,0,44,0,55,0,0,0,0,0,0,100
  └─ Proceeds from debentures,0,0,0,0,0,0,0,0,91,0,93,0
  └─ Redemption of debentures,0,0,0,0,0,0,0,0,0,0,-91,0
  └─ Proceeds from borrowings,10,60,0,43,0,43,6,8,65,59,0,46
  └─ Repayment of borrowings,-46,-51,-6,-37,-3,-49,-5,-8,-41,-28,-43,-106
  └─ Proceeds from deposits,0,0,0,0,2,40,21,128,0,0,0,75
  └─ Interest paid fin,-0,0,0,0,0,0,0,0,-0,-0,-1,-2
  └─ Dividends paid,-2,-2,-1,-2,-2,-2,-1,-1,-1,-3,-3,-3
  └─ Financial liabilities,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2
  └─ Other financing items,0,0,-1,0,-0,-0,0,0,-193,0,-6,2
Net Cash Flow,-12,3,1,-2,2,-2,8,-2,20,66,-39,70
  └─ Free Cash Flow,-16,-17,-10,-13,-43,-49,-2,-108,-700,-20,-16,35
  └─ CFO/OP,-119%,-86%,-46%,-6%,-181%,-165%,-8%,3672%,-89%,32%,4%,74%
