Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1167,1078,-1024,155,-733,-1206,-225,704,64,130,340,176
  └─ Profit from operations,-374,-121,-782,-777,-843,-1096,554,221,201,91,86,9
  └─ Receivables,-223,-105,-61,23,-213,-97,-226,-28,-31,-0,-67,220
  └─ Inventory,-26,1,13,-22,-2,0,-5,-15,1,-5,-0,-3
  └─ Payables,-162,172,75,62,110,-462,-65,487,99,107,46,0
  └─ Loans Advances,0,-688,-707,1151,1102,-114,-90,20,-12,3,1,1
  └─ Other WC items,0,1354,266,-216,-877,547,-584,68,-180,-41,176,-58
  └─ Working capital changes,-411,735,-414,998,119,-126,-969,533,-123,65,155,160
  └─ Direct taxes,-382,464,172,-66,-9,16,191,-49,-13,-26,99,7
Cash from Investing Activity,-107,-37,-30,-492,-297,-43,-259,204,-174,107,-29,-201
  └─ Fixed assets purchased,-299,-299,-417,-512,-310,-143,-100,-13,-44,-73,-36,-25
  └─ Fixed assets sold,171,0,0,0,0,0,0,0,0,0,0,419
  └─ Interest received,21,266,401,5,13,91,31,72,7,15,11,14
  └─ Dividends received,0,0,0,0,0,0,1,1,1,1,2,1
  └─ Other investing items,0,-3,-14,15,0,9,-191,144,-138,164,-6,-609
Cash from Financing Activity,1110,-957,984,345,1044,1326,414,-936,177,-319,-215,-19
  └─ Proceeds from borrowings,0,-950,2448,3345,2716,3270,6006,1271,4528,2665,2507,1830
  └─ Repayment of borrowings,0,1328,-14,-1528,0,0,-3623,-19,-2271,-441,-258,0
  └─ Interest paid fin,-1381,-1336,-1451,-1472,-1671,-1881,-1859,-2111,-2002,-2477,-2415,-1832
  └─ Financial liabilities,0,0,0,0,0,-64,-110,-78,-78,-65,-49,-17
  └─ Share application money,9,0,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,2482,0,0,0,0,0,0,0,0,0,0,0
Net Cash Flow,-164,85,-71,7,14,77,-70,-28,67,-81,96,-43
  └─ Free Cash Flow,-1295,779,-1441,-357,-1043,-1348,-324,691,20,57,304,570
  └─ CFO/OP,106%,-78%,113%,-19%,56%,84%,-553%,-248%,-18%,-32%,-51%,-119%
