Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3.74,-1.76,0.74,1.59,1.29,-21.93
  └─ Profit from operations,3.53,5.36,10.14,11.62,12.54,13.83
  └─ Receivables,-1.20,0.84,-6.01,-2.87,-7.17,5.22
  └─ Inventory,0.40,-3.32,-2.02,-1.21,0.05,-6.30
  └─ Payables,2.50,3.30,0.65,0.97,1.63,-4.08
  └─ Other WC items,-0.92,-7.54,-0.13,-3.84,-2.42,-27.72
  └─ Working capital changes,0.78,-6.72,-7.51,-6.96,-7.91,-32.87
  └─ Direct taxes,-0.57,-0.40,-1.88,-3.07,-3.33,-2.89
Cash from Investing Activity,-1.01,-23.27,-3.84,-3.76,-50.29,-32.85
  └─ Fixed assets purchased,-1.04,-23.31,-3.88,-3.98,-50.97,-26.70
  └─ Interest received,0.02,0.03,0.03,0.21,0.68,0.44
  └─ Other investing items,0.01,0.00,0.00,0.00,0.00,-6.58
Cash from Financing Activity,-2.78,25.04,3.11,23.77,27.42,55.39
  └─ Proceeds from shares,0.00,0.00,1.85,2.68,0.72,8.24
  └─ Proceeds from borrowings,0.29,25.62,15.39,2.01,0.32,9.94
  └─ Repayment of borrowings,-2.49,0.00,-12.39,0.00,-15.45,-7.71
  └─ Interest paid fin,-0.29,0.00,-1.05,-1.25,-1.88,-1.38
  └─ Dividends paid,0.00,0.00,-0.70,-1.04,-1.47,-1.53
  └─ Other financing items,-0.29,-0.58,0.00,21.38,45.18,47.84
Net Cash Flow,-0.05,0.00,0.01,21.60,-21.58,0.61
  └─ Free Cash Flow,2.70,-25.07,-3.14,-2.39,-49.68,-48.63
  └─ CFO/OP,150%,-28%,32%,47%,41%,-187%
