Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,15.09,8.36,8.05,4.71,0.72,-1.97,4.17,-0.60,1.44,,
  └─ Profit from operations,5.44,10.34,5.89,10.46,4.72,1.24,0.23,-3.67,0.85,,
  └─ Receivables,-13.56,-5.77,-2.47,-8.64,0.65,-6.62,2.50,14.27,13.28,,
  └─ Inventory,3.31,10.22,12.65,-9.00,2.17,-3.77,1.86,-0.47,-0.77,,
  └─ Payables,21.30,-2.70,-4.73,18.28,-9.82,3.00,4.99,-12.33,-10.13,,
  └─ Loans Advances,0.00,-1.56,-0.12,2.46,0.18,0.11,0.02,-0.30,0.04,,
  └─ Other WC items,0.00,1.03,-1.77,-6.44,3.59,4.19,-5.41,1.91,-1.83,,
  └─ Working capital changes,11.05,1.22,3.56,-3.33,-3.23,-3.09,3.95,3.08,0.59,,
  └─ Direct taxes,-1.40,-3.20,-1.40,-2.42,-0.77,-0.12,-0.01,-0.01,0.00,,
Cash from Investing Activity,-22.01,-2.12,0.07,0.11,-0.16,2.48,-0.58,3.53,4.69,,
  └─ Fixed assets purchased,-17.09,-3.34,-1.42,-1.24,-0.68,-1.73,-0.77,-0.58,0.00,,
  └─ Fixed assets sold,5.42,0.07,0.17,0.18,0.02,0.10,0.17,0.09,5.61,,
  └─ Investments purchased,-11.63,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Interest received,1.24,1.35,1.29,1.17,1.14,0.63,0.59,0.42,0.33,,
  └─ Dividends received,0.05,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Inter corporate deposits,0.00,0.00,0.00,0.00,-0.64,0.00,0.00,0.00,0.00,,
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,3.48,-0.57,3.60,-1.25,,
Cash from Financing Activity,13.30,0.18,-4.98,-6.14,-2.31,-1.95,-3.56,-4.09,-5.59,,
  └─ Proceeds from shares,11.57,0.25,0.00,1.25,0.00,0.00,0.00,0.00,0.00,,
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,1.43,1.87,2.28,2.31,0.55,,
  └─ Repayment of borrowings,0.00,0.00,-0.93,0.00,0.00,-0.58,-1.24,-2.22,-4.62,,
  └─ Interest paid fin,-2.32,-3.74,-3.59,-4.02,-3.27,-3.23,-4.58,-4.17,-1.49,,
  └─ Dividends paid,-0.32,-0.37,-0.47,-0.40,-0.47,-0.01,-0.02,-0.01,-0.02,,
  └─ Other financing items,4.37,4.04,0.00,-2.96,0.00,0.00,0.00,0.00,0.00,,
Net Cash Flow,6.38,6.42,3.14,-1.33,-1.75,-1.44,0.03,-1.16,0.54,,
  └─ Free Cash Flow,3.42,5.09,6.80,3.65,0.06,-3.60,3.57,-1.09,7.05,,
  └─ CFO/OP,319%,112%,166%,71%,61%,394%,-80%,4%,-48%,,
