Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,1,-0,0,1,-3,5,-18,-1,0
  └─ Profit from operations,1.36,1.64,3.75,3.53,4.10,4.49,4.56,1.04,4.29,4.53
  └─ Receivables,-6.36,5.28,-1.37,2.15,-4.85,-3.45,6.39,-7.30,-0.70,-7.93
  └─ Inventory,8.56,-1.39,-2.43,1.76,-1.03,-3.38,-4.31,-3.61,-3.85,-3.51
  └─ Payables,-5.42,-3.81,2.83,-2.44,-2.31,1.74,-3.70,-6.96,0.72,5.59
  └─ Loans Advances,0.63,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating borrowings,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.21,-0.41,-2.09,-4.25,5.70,-1.56,2.61,0.06,-0.80,2.90
  └─ Working capital changes,-3.25,-0.41,-3.05,-2.79,-2.49,-6.65,0.98,-17.81,-4.64,-2.96
  └─ Direct taxes,-0.29,-0.50,-1.12,-0.44,-0.89,-1.31,-1.02,-0.81,-0.39,-1.15
Cash from Investing Activity,0,-3,-2,0,-4,-0,-6,3,0,-1
  └─ Fixed assets purchased,0.00,-0.28,-0.40,-0.15,-0.34,0.00,-3.10,-0.28,-0.22,-0.93
  └─ Investments purchased,0.00,-1.25,-2.22,0.00,-4.35,-0.66,-2.97,0.00,0.00,0.00
  └─ Investments sold,0.00,0.25,1.25,0.00,0.00,0.00,0.00,3.04,0.52,0.00
  └─ Interest received,0.00,0.10,0.19,0.20,0.21,0.25,0.12,0.07,0.12,0.13
  └─ Dividends received,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.00,0.00,0.00
  └─ Other investing items,0.10,-1.75,-0.84,0.00,0.00,0.00,0.00,0.00,0.00,-0.09
Cash from Financing Activity,2,2,3,-1,4,4,1,15,0,0
  └─ Proceeds from shares,2.51,3.68,3.40,0.00,0.00,0.00,0.00,17.13,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,4.30,4.56,2.59,0.00,1.89,1.91
  └─ Repayment of borrowings,0.00,-0.91,-0.35,-0.44,0.00,0.00,0.00,-0.70,0.00,-0.25
  └─ Interest paid fin,-0.44,-0.28,-0.10,-0.19,-0.64,-0.87,-1.18,-1.55,-1.56,-1.38
  └─ Dividends paid,0.00,-0.17,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,0,0,-0,-0,-0,0,0,0,-0
  └─ Free Cash Flow,-2,0,-1,0,0,-3,1,-18,-1,-0
  └─ CFO/OP,-284%,59%,20%,22%,52%,-59%,-7929%,55900%,-11%,131%
