Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.64,-17.49,2.70,6.86,-0.59,-12.22,-5.15,-51.80,0.29,-9.48,-3.14
  └─ Profit from operations,6.31,-18.63,-4.38,-17.11,-24.59,7.94,-3.76,-22.93,-3.66,-1.81,-4.74
  └─ Receivables,-10.19,-1.00,7.76,6.29,6.00,-5.00,10.40,-18.73,20.37,-9.17,1.69
  └─ Inventory,-2.21,0.65,0.69,-4.73,6.88,-0.97,-0.71,7.79,0.00,0.00,0.00
  └─ Payables,8.91,0.72,-1.36,22.42,11.85,-13.01,-8.90,-20.64,-16.94,1.50,0.05
  └─ Working capital changes,-3.49,0.37,7.08,23.98,24.72,-18.98,0.79,-31.58,3.42,-7.67,1.74
  └─ Direct taxes,-0.19,0.77,0.00,-0.01,-0.73,-1.18,-2.18,2.15,0.53,0.00,-0.14
  └─ Exceptional CF items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00
Cash from Investing Activity,-3.23,-9.75,-6.63,-9.00,-5.99,51.48,7.17,90.20,-7.67,-0.85,2.46
  └─ Fixed assets purchased,-4.78,-9.95,-7.00,-9.04,-7.27,-12.85,-12.06,-11.76,-1.42,-0.08,-0.45
  └─ Fixed assets sold,0.02,0.02,0.02,0.00,0.00,64.33,19.34,109.27,1.09,0.00,0.01
  └─ Investments purchased,-16.82,-0.05,0.00,0.00,-2.00,0.00,0.00,-8.09,-4.91,-2.30,0.00
  └─ Investments sold,9.26,0.50,0.05,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.66
  └─ Investment income,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,1.62,0.00,0.00,0.00,0.00,0.01,0.00,0.53,0.71,1.12,0.66
  └─ Dividends received,0.00,0.70,0.29,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,7.48,-0.98,0.00,0.00,1.11,0.00,-0.10,0.25,-3.15,0.42,0.58
Cash from Financing Activity,6.95,13.14,3.92,2.10,6.55,-37.42,-2.82,-22.02,-0.16,-0.15,-0.14
  └─ Proceeds from borrowings,10.00,36.56,38.79,12.15,32.51,1.80,5.37,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-2.38,-21.16,-31.15,-6.00,-20.93,-33.91,-4.42,-19.92,0.00,0.00,0.00
  └─ Interest paid fin,-0.68,-2.25,-3.72,-4.05,-5.02,-5.32,-3.77,-2.11,-0.16,-0.15,-0.14
Net Cash Flow,6.36,-14.10,-0.02,-0.03,-0.03,1.84,-0.81,16.38,-7.54,-10.48,-0.82
  └─ Free Cash Flow,-2.12,-27.42,-4.28,-2.18,-7.86,39.26,2.13,45.71,-0.04,-9.56,-3.58
  └─ CFO/OP,52%,93%,-57%,-40%,-1%,-204%,75%,211%,6%,351%,95%
