Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-3.74,1.01,1.77,2.90,2.17
  └─ Profit from operations,1.67,1.73,2.37,9.92,1.98
  └─ Receivables,-0.95,-0.60,-3.21,-7.87,-0.51
  └─ Inventory,-0.30,-0.79,-0.64,-1.99,-1.72
  └─ Payables,0.97,0.10,1.48,2.58,2.60
  └─ Loans Advances,-1.15,-1.03,-0.46,-1.82,0.83
  └─ Operating borrowings,-4.19,3.06,0.96,3.77,0.10
  └─ Other WC items,0.56,-1.01,1.74,0.63,-0.48
  └─ Working capital changes,-5.05,-0.28,-0.13,-4.69,0.82
  └─ Direct taxes,-0.35,-0.45,-0.47,-2.34,-0.63
Cash from Investing Activity,-3.72,-1.34,-0.15,-1.60,-4.90
  └─ Fixed assets purchased,-0.10,-5.97,-0.16,-0.42,-0.54
  └─ Capital WIP,-3.60,4.60,-0.28,-0.63,-2.05
  └─ Interest received,0.01,0.10,0.00,0.00,0.28
  └─ Other investing items,-0.04,-0.06,0.28,-0.55,-2.60
Cash from Financing Activity,8.11,-0.48,-1.36,-0.95,13.23
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,23.49
  └─ Proceeds from borrowings,8.41,0.16,0.00,0.15,0.00
  └─ Repayment of borrowings,0.00,0.00,-0.58,0.00,-9.23
  └─ Interest paid fin,-0.29,-0.63,-0.92,-1.25,-1.03
  └─ Other financing items,0.00,0.00,0.14,0.15,0.00
Net Cash Flow,0.65,-0.81,0.25,0.35,10.50
  └─ Free Cash Flow,-7.44,-0.36,1.33,1.85,-0.42
  └─ CFO/OP,-209%,86%,95%,54%,188%
