Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,264,749,777,603,192,285,769,-195,1643,1265,606,981
  └─ Profit from operations,253,714,1024,1216,1359,1212,704,979,471,425,475,519
  └─ Receivables,0,-0,5,-809,-1427,-542,-392,-213,1190,1058,92,561
  └─ Inventory,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Payables,-6,-7,23,242,385,-45,103,-174,-220,-91,-7,-35
  └─ Loans Advances,-8,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,32,51,-281,-24,-74,-316,368,-781,235,-102,89,-30
  └─ Working capital changes,18,43,-253,-591,-1116,-904,78,-1167,1206,865,174,495
  └─ Direct taxes,-7,-7,6,-22,-50,-23,-13,-6,-34,-24,-43,-34
Cash from Investing Activity,-1096,-1145,-258,-98,-201,253,85,1087,-191,-29,-299,-100
  └─ Fixed assets purchased,-1025,-1185,-228,-115,-105,-13,-29,0,-57,-1,0,-90
  └─ Fixed assets sold,0,3,0,1,0,0,0,1449,0,0,0,0
  └─ Investments purchased,0,-15,-31,-0,-47,0,-7,0,0,0,0,0
  └─ Investments sold,105,1,0,19,0,0,43,477,49,1,0,0
  └─ Interest received,7,19,1,0,19,2,42,30,12,4,5,11
  └─ Dividends received,0,0,0,0,0,0,0,1,2,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,332,6,0,0,0,0,0
  └─ Acquisition of companies,-129,-55,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,-54,88,-0,-2,-69,-68,30,-870,-197,-33,-304,-22
Cash from Financing Activity,947,315,-556,-500,25,-554,-813,-869,-1528,-1246,-315,-858
  └─ Proceeds from shares,0,441,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,1980,3023,964,3496,2403,1523,344,28,0,0,0,0
  └─ Repayment of borrowings,-520,-2281,-687,-3195,-1304,-1799,-384,-126,-981,-789,-85,-593
  └─ Interest paid fin,-637,-853,-839,-786,-1050,-1058,-772,-850,-547,-457,-230,-265
  └─ Dividends paid,0,0,0,-9,-21,-11,0,0,0,0,0,0
  └─ Other financing items,124,-15,5,-7,-3,791,-1,80,0,0,0,0
Net Cash Flow,116,-80,-37,5,17,-16,42,23,-75,-10,-8,23
  └─ Free Cash Flow,-760,-432,550,489,88,272,741,1255,1586,1264,606,891
  └─ CFO/OP,95%,116%,89%,60%,23%,36%,205%,-101%,443%,388%,150%,206%
